,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
32,,,,C_32,10.0,40.0,30.0,31.0,211.0,90.0,1100.0
33,,,,C_33,8.0,40.0,40.0,33.0,213.0,90.0,242.0
34,,,,C_34,8.0,45.0,20.0,694.0,874.0,90.0,1767.0
35,,,,C_35,5.0,35.0,10.0,224.0,404.0,90.0,645.0
36,,,,C_36,5.0,45.0,10.0,601.0,781.0,90.0,2075.0
37,,,,C_37,2.0,40.0,20.0,319.0,499.0,90.0,539.0
38,,,,C_38,0.0,40.0,30.0,411.0,591.0,90.0,1696.0
39,,,,C_39,0.0,45.0,20.0,506.0,686.0,90.0,1263.0
40,,,,C_40,35.0,30.0,10.0,203.0,383.0,90.0,1520.0
41,,,,C_41,35.0,32.0,10.0,111.0,291.0,90.0,827.0
42,,,,C_42,33.0,32.0,20.0,19.0,199.0,90.0,832.0
43,,,,C_43,33.0,35.0,10.0,16.0,196.0,90.0,357.0
44,,,,C_44,32.0,30.0,10.0,296.0,476.0,90.0,1123.0
45,,,,C_45,30.0,30.0,10.0,481.0,661.0,90.0,703.0
46,,,,C_46,30.0,32.0,30.0,389.0,569.0,90.0,1975.0
47,,,,C_47,30.0,35.0,10.0,947.0,1127.0,90.0,1432.0
48,,,,C_48,28.0,30.0,10.0,573.0,753.0,90.0,1806.0
49,,,,C_49,28.0,35.0,10.0,944.0,1124.0,90.0,1854.0
50,,,,C_50,26.0,32.0,10.0,758.0,938.0,90.0,1296.0
51,,,,C_51,25.0,30.0,10.0,666.0,846.0,90.0,1372.0
52,,,,C_52,25.0,35.0,10.0,851.0,1031.0,90.0,1795.0
53,,,,C_53,44.0,5.0,20.0,227.0,407.0,90.0,1665.0
54,,,,C_54,42.0,10.0,40.0,132.0,312.0,90.0,1133.0
55,,,,C_55,42.0,15.0,10.0,37.0,217.0,90.0,1413.0
56,,,,C_56,40.0,5.0,30.0,321.0,501.0,90.0,1238.0
57,,,,C_57,40.0,15.0,40.0,35.0,215.0,90.0,1385.0
58,,,,C_58,38.0,5.0,30.0,413.0,593.0,90.0,1287.0
59,,,,C_59,38.0,15.0,10.0,606.0,786.0,90.0,2206.0
60,,,,C_60,35.0,5.0,20.0,506.0,686.0,90.0,1802.0
61,,,,C_61,50.0,30.0,10.0,481.0,661.0,90.0,1143.0
62,,,,C_62,50.0,35.0,20.0,200.0,380.0,90.0,1673.0
63,,,,C_63,50.0,40.0,50.0,105.0,285.0,90.0,445.0
64,,,,C_64,48.0,30.0,10.0,573.0,753.0,90.0,1246.0
65,,,,C_65,48.0,40.0,10.0,13.0,193.0,90.0,1356.0
66,,,,C_66,47.0,35.0,10.0,761.0,941.0,90.0,1159.0
67,,,,C_67,47.0,40.0,10.0,12.0,192.0,90.0,1402.0
68,,,,C_68,45.0,30.0,10.0,666.0,846.0,90.0,1565.0
69,,,,C_69,45.0,35.0,10.0,853.0,1033.0,90.0,1896.0
70,,,,C_70,95.0,30.0,30.0,332.0,512.0,90.0,771.0
71,,,,C_71,95.0,35.0,20.0,237.0,417.0,90.0,1143.0
72,,,,C_72,53.0,30.0,10.0,388.0,568.0,90.0,801.0
73,,,,C_73,92.0,30.0,10.0,425.0,605.0,90.0,696.0
74,,,,C_74,53.0,35.0,50.0,293.0,473.0,90.0,1276.0
75,,,,C_75,45.0,65.0,20.0,943.0,1123.0,90.0,1769.0
76,,,,C_76,90.0,35.0,10.0,142.0,322.0,90.0,1606.0
77,,,,C_77,88.0,30.0,10.0,519.0,699.0,90.0,1454.0
78,,,,C_78,88.0,35.0,20.0,50.0,230.0,90.0,1660.0
79,,,,C_79,87.0,30.0,10.0,610.0,790.0,90.0,1528.0
80,,,,C_80,85.0,25.0,10.0,705.0,885.0,90.0,2255.0
81,,,,C_81,85.0,35.0,30.0,47.0,227.0,90.0,1205.0
82,,,,C_82,75.0,55.0,20.0,305.0,485.0,90.0,698.0
83,,,,C_83,72.0,55.0,10.0,212.0,392.0,90.0,524.0
84,,,,C_84,70.0,58.0,20.0,401.0,581.0,90.0,1123.0
85,,,,C_85,68.0,60.0,30.0,494.0,674.0,90.0,674.0
86,,,,C_86,66.0,55.0,10.0,116.0,296.0,90.0,1634.0
87,,,,C_87,65.0,55.0,20.0,25.0,205.0,90.0,1271.0
88,,,,C_88,65.0,60.0,30.0,587.0,767.0,90.0,1490.0
89,,,,C_89,63.0,58.0,10.0,680.0,860.0,90.0,1851.0
90,,,,C_90,60.0,55.0,10.0,20.0,200.0,90.0,700.0
91,,,,C_91,60.0,60.0,10.0,773.0,953.0,90.0,2474.0
92,,,,C_92,67.0,85.0,20.0,315.0,495.0,90.0,836.0
93,,,,C_93,65.0,85.0,40.0,407.0,587.0,90.0,712.0
94,,,,C_94,65.0,82.0,10.0,221.0,401.0,90.0,1403.0
95,,,,C_95,62.0,80.0,30.0,128.0,308.0,90.0,1844.0
96,,,,C_96,60.0,80.0,10.0,36.0,216.0,90.0,1358.0
97,,,,C_97,60.0,85.0,30.0,502.0,682.0,90.0,781.0
98,,,,C_98,58.0,75.0,20.0,30.0,210.0,90.0,972.0
99,,,,C_99,55.0,80.0,10.0,692.0,872.0,90.0,2032.0
100,,,,C_100,55.0,85.0,20.0,597.0,777.0,90.0,1567.0
