,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
73,,,,C_73,44.0,17.0,9.0,0.0,969.0,10.0,3509.0
74,,,,C_74,46.0,13.0,8.0,681.0,802.0,10.0,1158.0
75,,,,C_75,49.0,11.0,18.0,0.0,962.0,10.0,2183.0
76,,,,C_76,49.0,42.0,13.0,290.0,373.0,10.0,2704.0
77,,,,C_77,53.0,43.0,14.0,817.0,952.0,10.0,3750.0
78,,,,C_78,61.0,52.0,3.0,0.0,958.0,10.0,2300.0
79,,,,C_79,57.0,48.0,23.0,388.0,465.0,10.0,3092.0
80,,,,C_80,56.0,37.0,6.0,0.0,968.0,10.0,3954.0
81,,,,C_81,55.0,54.0,26.0,0.0,962.0,10.0,2935.0
82,,,,C_82,15.0,47.0,16.0,0.0,966.0,10.0,1667.0
83,,,,C_83,14.0,37.0,11.0,0.0,968.0,10.0,2969.0
84,,,,C_84,11.0,31.0,7.0,436.0,511.0,10.0,3287.0
85,,,,C_85,16.0,22.0,41.0,0.0,966.0,10.0,3772.0
86,,,,C_86,4.0,18.0,35.0,0.0,954.0,10.0,1288.0
87,,,,C_87,28.0,18.0,26.0,420.0,447.0,10.0,1656.0
88,,,,C_88,26.0,52.0,9.0,0.0,970.0,10.0,1146.0
89,,,,C_89,26.0,35.0,15.0,0.0,981.0,10.0,3140.0
90,,,,C_90,31.0,67.0,3.0,0.0,957.0,10.0,1186.0
91,,,,C_91,15.0,19.0,1.0,0.0,964.0,10.0,1826.0
92,,,,C_92,22.0,22.0,2.0,18.0,181.0,10.0,2057.0
93,,,,C_93,18.0,24.0,22.0,0.0,969.0,10.0,3590.0
94,,,,C_94,26.0,27.0,27.0,0.0,977.0,10.0,2180.0
95,,,,C_95,25.0,24.0,20.0,0.0,975.0,10.0,1377.0
96,,,,C_96,22.0,27.0,11.0,0.0,974.0,10.0,2210.0
97,,,,C_97,25.0,21.0,12.0,0.0,972.0,10.0,3029.0
98,,,,C_98,19.0,21.0,10.0,0.0,968.0,10.0,3510.0
99,,,,C_99,20.0,26.0,9.0,333.0,432.0,10.0,1083.0
100,,,,C_100,18.0,18.0,17.0,798.0,965.0,10.0,1932.0
