,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
29,,,,C_29,64.0,42.0,9.0,190.0,313.0,10.0,3100.0
30,,,,C_30,40.0,60.0,21.0,259.0,354.0,10.0,2909.0
31,,,,C_31,31.0,52.0,27.0,0.0,972.0,10.0,1495.0
32,,,,C_32,35.0,69.0,23.0,660.0,777.0,10.0,2445.0
33,,,,C_33,53.0,52.0,11.0,45.0,200.0,10.0,2915.0
34,,,,C_34,65.0,55.0,14.0,0.0,953.0,10.0,2529.0
35,,,,C_35,63.0,65.0,8.0,686.0,813.0,10.0,2690.0
36,,,,C_36,2.0,60.0,5.0,41.0,208.0,10.0,649.0
37,,,,C_37,20.0,20.0,8.0,0.0,968.0,10.0,1747.0
38,,,,C_38,5.0,5.0,16.0,302.0,405.0,10.0,1160.0
39,,,,C_39,60.0,12.0,31.0,33.0,224.0,10.0,453.0
40,,,,C_40,40.0,25.0,9.0,360.0,437.0,10.0,2312.0
41,,,,C_41,42.0,7.0,5.0,396.0,511.0,10.0,3110.0
42,,,,C_42,24.0,12.0,5.0,25.0,172.0,10.0,576.0
43,,,,C_43,23.0,3.0,7.0,620.0,705.0,10.0,867.0
44,,,,C_44,11.0,14.0,18.0,233.0,340.0,10.0,1556.0
45,,,,C_45,6.0,38.0,16.0,29.0,189.0,10.0,2093.0
46,,,,C_46,2.0,48.0,1.0,515.0,628.0,10.0,3152.0
47,,,,C_47,8.0,56.0,27.0,85.0,250.0,10.0,2886.0
48,,,,C_48,13.0,52.0,36.0,0.0,962.0,10.0,1008.0
49,,,,C_49,6.0,68.0,30.0,501.0,540.0,10.0,1036.0
50,,,,C_50,47.0,47.0,13.0,0.0,973.0,10.0,2877.0
51,,,,C_51,49.0,58.0,10.0,348.0,453.0,10.0,2125.0
52,,,,C_52,27.0,43.0,9.0,0.0,978.0,10.0,2146.0
53,,,,C_53,37.0,31.0,14.0,414.0,489.0,10.0,3181.0
54,,,,C_54,57.0,29.0,18.0,641.0,734.0,10.0,2217.0
55,,,,C_55,63.0,23.0,2.0,620.0,739.0,10.0,986.0
56,,,,C_56,53.0,12.0,6.0,585.0,692.0,10.0,1064.0
57,,,,C_57,32.0,12.0,7.0,421.0,530.0,10.0,1773.0
58,,,,C_58,36.0,26.0,18.0,849.0,980.0,10.0,3749.0
59,,,,C_59,21.0,24.0,28.0,0.0,972.0,10.0,2329.0
60,,,,C_60,17.0,34.0,3.0,721.0,862.0,10.0,2857.0
61,,,,C_61,12.0,24.0,13.0,290.0,377.0,10.0,3408.0
62,,,,C_62,24.0,58.0,19.0,163.0,302.0,10.0,3108.0
63,,,,C_63,27.0,69.0,10.0,34.0,191.0,10.0,2185.0
64,,,,C_64,15.0,77.0,9.0,214.0,333.0,10.0,2741.0
65,,,,C_65,62.0,77.0,20.0,49.0,188.0,10.0,811.0
66,,,,C_66,49.0,73.0,25.0,592.0,693.0,10.0,880.0
67,,,,C_67,67.0,5.0,25.0,294.0,401.0,10.0,412.0
68,,,,C_68,56.0,39.0,36.0,637.0,752.0,10.0,1384.0
69,,,,C_69,37.0,47.0,6.0,162.0,293.0,10.0,2204.0
70,,,,C_70,37.0,56.0,5.0,788.0,968.0,10.0,1658.0
71,,,,C_71,57.0,68.0,15.0,268.0,367.0,10.0,2502.0
72,,,,C_72,47.0,16.0,25.0,0.0,967.0,10.0,2050.0
73,,,,C_73,44.0,17.0,9.0,308.0,399.0,10.0,1156.0
74,,,,C_74,46.0,13.0,8.0,681.0,802.0,10.0,1520.0
75,,,,C_75,49.0,11.0,18.0,0.0,962.0,10.0,3561.0
76,,,,C_76,49.0,42.0,13.0,290.0,373.0,10.0,2804.0
77,,,,C_77,53.0,43.0,14.0,817.0,952.0,10.0,2841.0
78,,,,C_78,61.0,52.0,3.0,384.0,499.0,10.0,1629.0
79,,,,C_79,57.0,48.0,23.0,388.0,465.0,10.0,1482.0
80,,,,C_80,56.0,37.0,6.0,839.0,968.0,10.0,3370.0
81,,,,C_81,55.0,54.0,26.0,411.0,456.0,10.0,2417.0
82,,,,C_82,15.0,47.0,16.0,0.0,966.0,10.0,4009.0
83,,,,C_83,14.0,37.0,11.0,0.0,968.0,10.0,2421.0
84,,,,C_84,11.0,31.0,7.0,436.0,511.0,10.0,1385.0
85,,,,C_85,16.0,22.0,41.0,0.0,966.0,10.0,2949.0
86,,,,C_86,4.0,18.0,35.0,388.0,465.0,10.0,3131.0
87,,,,C_87,28.0,18.0,26.0,420.0,447.0,10.0,2895.0
88,,,,C_88,26.0,52.0,9.0,279.0,388.0,10.0,3001.0
89,,,,C_89,26.0,35.0,15.0,755.0,920.0,10.0,1725.0
90,,,,C_90,31.0,67.0,3.0,392.0,487.0,10.0,3194.0
91,,,,C_91,15.0,19.0,1.0,0.0,964.0,10.0,3215.0
92,,,,C_92,22.0,22.0,2.0,18.0,181.0,10.0,1333.0
93,,,,C_93,18.0,24.0,22.0,811.0,969.0,10.0,1840.0
94,,,,C_94,26.0,27.0,27.0,0.0,977.0,10.0,1209.0
95,,,,C_95,25.0,24.0,20.0,0.0,975.0,10.0,3478.0
96,,,,C_96,22.0,27.0,11.0,0.0,974.0,10.0,2945.0
97,,,,C_97,25.0,21.0,12.0,612.0,673.0,10.0,3690.0
98,,,,C_98,19.0,21.0,10.0,0.0,968.0,10.0,3639.0
99,,,,C_99,20.0,26.0,9.0,333.0,432.0,10.0,1189.0
100,,,,C_100,18.0,18.0,17.0,798.0,965.0,10.0,1361.0
