,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
40,,,,C_40,40.0,25.0,9.0,279.0,519.0,10.0,1744.0
41,,,,C_41,42.0,7.0,5.0,334.0,574.0,10.0,3050.0
42,,,,C_42,24.0,12.0,5.0,25.0,265.0,10.0,2313.0
43,,,,C_43,23.0,3.0,7.0,543.0,783.0,10.0,2449.0
44,,,,C_44,11.0,14.0,18.0,167.0,407.0,10.0,2926.0
45,,,,C_45,6.0,38.0,16.0,29.0,269.0,10.0,327.0
46,,,,C_46,2.0,48.0,1.0,452.0,692.0,10.0,1188.0
47,,,,C_47,8.0,56.0,27.0,48.0,288.0,10.0,1859.0
48,,,,C_48,13.0,52.0,36.0,0.0,962.0,10.0,3663.0
49,,,,C_49,6.0,68.0,30.0,401.0,641.0,10.0,1063.0
50,,,,C_50,47.0,47.0,13.0,0.0,973.0,10.0,1688.0
51,,,,C_51,49.0,58.0,10.0,281.0,521.0,10.0,661.0
52,,,,C_52,27.0,43.0,9.0,0.0,978.0,10.0,1290.0
53,,,,C_53,37.0,31.0,14.0,332.0,572.0,10.0,1189.0
54,,,,C_54,57.0,29.0,18.0,568.0,808.0,10.0,2202.0
55,,,,C_55,63.0,23.0,2.0,560.0,800.0,10.0,3334.0
56,,,,C_56,53.0,12.0,6.0,519.0,759.0,10.0,1484.0
57,,,,C_57,32.0,12.0,7.0,356.0,596.0,10.0,2145.0
58,,,,C_58,36.0,26.0,18.0,740.0,980.0,10.0,2879.0
59,,,,C_59,21.0,24.0,28.0,0.0,972.0,10.0,2353.0
60,,,,C_60,17.0,34.0,3.0,672.0,912.0,10.0,2921.0
61,,,,C_61,12.0,24.0,13.0,214.0,454.0,10.0,3071.0
62,,,,C_62,24.0,58.0,19.0,113.0,353.0,10.0,1668.0
63,,,,C_63,27.0,69.0,10.0,34.0,274.0,10.0,866.0
64,,,,C_64,15.0,77.0,9.0,154.0,394.0,10.0,2534.0
65,,,,C_65,62.0,77.0,20.0,49.0,289.0,10.0,306.0
66,,,,C_66,49.0,73.0,25.0,523.0,763.0,10.0,1374.0
67,,,,C_67,67.0,5.0,25.0,228.0,468.0,10.0,3208.0
68,,,,C_68,56.0,39.0,36.0,575.0,815.0,10.0,893.0
69,,,,C_69,37.0,47.0,6.0,108.0,348.0,10.0,1734.0
70,,,,C_70,37.0,56.0,5.0,728.0,968.0,10.0,1230.0
71,,,,C_71,57.0,68.0,15.0,198.0,438.0,10.0,780.0
72,,,,C_72,47.0,16.0,25.0,0.0,967.0,10.0,2393.0
73,,,,C_73,44.0,17.0,9.0,234.0,474.0,10.0,2094.0
74,,,,C_74,46.0,13.0,8.0,622.0,862.0,10.0,3086.0
75,,,,C_75,49.0,11.0,18.0,0.0,962.0,10.0,3269.0
76,,,,C_76,49.0,42.0,13.0,212.0,452.0,10.0,1429.0
77,,,,C_77,53.0,43.0,14.0,730.0,970.0,10.0,2300.0
78,,,,C_78,61.0,52.0,3.0,322.0,562.0,10.0,1912.0
79,,,,C_79,57.0,48.0,23.0,307.0,547.0,10.0,1075.0
80,,,,C_80,56.0,37.0,6.0,728.0,968.0,10.0,2477.0
81,,,,C_81,55.0,54.0,26.0,314.0,554.0,10.0,3592.0
82,,,,C_82,15.0,47.0,16.0,0.0,966.0,10.0,2891.0
83,,,,C_83,14.0,37.0,11.0,0.0,968.0,10.0,2946.0
84,,,,C_84,11.0,31.0,7.0,354.0,594.0,10.0,2743.0
85,,,,C_85,16.0,22.0,41.0,0.0,966.0,10.0,1312.0
86,,,,C_86,4.0,18.0,35.0,307.0,547.0,10.0,3274.0
87,,,,C_87,28.0,18.0,26.0,314.0,554.0,10.0,3416.0
88,,,,C_88,26.0,52.0,9.0,214.0,454.0,10.0,1561.0
89,,,,C_89,26.0,35.0,15.0,718.0,958.0,10.0,2601.0
90,,,,C_90,31.0,67.0,3.0,320.0,560.0,10.0,2961.0
91,,,,C_91,15.0,19.0,1.0,0.0,964.0,10.0,1792.0
92,,,,C_92,22.0,22.0,2.0,18.0,258.0,10.0,2503.0
93,,,,C_93,18.0,24.0,22.0,729.0,969.0,10.0,3029.0
94,,,,C_94,26.0,27.0,27.0,0.0,977.0,10.0,2985.0
95,,,,C_95,25.0,24.0,20.0,0.0,975.0,10.0,2719.0
96,,,,C_96,22.0,27.0,11.0,0.0,974.0,10.0,3761.0
97,,,,C_97,25.0,21.0,12.0,523.0,763.0,10.0,959.0
98,,,,C_98,19.0,21.0,10.0,0.0,968.0,10.0,1232.0
99,,,,C_99,20.0,26.0,9.0,263.0,503.0,10.0,2108.0
100,,,,C_100,18.0,18.0,17.0,725.0,965.0,10.0,1604.0
