,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
51,,,,C_51,49.0,58.0,10.0,176.0,625.0,10.0,3300.0
52,,,,C_52,27.0,43.0,9.0,11.0,502.0,10.0,2152.0
53,,,,C_53,37.0,31.0,14.0,256.0,647.0,10.0,2954.0
54,,,,C_54,57.0,29.0,18.0,475.0,900.0,10.0,3855.0
55,,,,C_55,63.0,23.0,2.0,441.0,918.0,10.0,2688.0
56,,,,C_56,53.0,12.0,6.0,412.0,865.0,10.0,2361.0
57,,,,C_57,32.0,12.0,7.0,246.0,705.0,10.0,2117.0
58,,,,C_58,36.0,26.0,18.0,479.0,980.0,10.0,2252.0
59,,,,C_59,21.0,24.0,28.0,17.0,681.0,10.0,1629.0
60,,,,C_60,17.0,34.0,3.0,449.0,971.0,10.0,3390.0
61,,,,C_61,12.0,24.0,13.0,126.0,541.0,10.0,664.0
62,,,,C_62,24.0,58.0,19.0,25.0,544.0,10.0,563.0
63,,,,C_63,27.0,69.0,10.0,34.0,588.0,10.0,1018.0
64,,,,C_64,15.0,77.0,9.0,46.0,524.0,10.0,3144.0
65,,,,C_65,62.0,77.0,20.0,49.0,568.0,10.0,1002.0
66,,,,C_66,49.0,73.0,25.0,421.0,864.0,10.0,1088.0
67,,,,C_67,67.0,5.0,25.0,120.0,575.0,10.0,1182.0
68,,,,C_68,56.0,39.0,36.0,459.0,930.0,10.0,1807.0
69,,,,C_69,37.0,47.0,6.0,12.0,513.0,10.0,2263.0
70,,,,C_70,37.0,56.0,5.0,368.0,968.0,10.0,2200.0
71,,,,C_71,57.0,68.0,15.0,98.0,537.0,10.0,3047.0
72,,,,C_72,47.0,16.0,25.0,22.0,617.0,10.0,2061.0
73,,,,C_73,44.0,17.0,9.0,143.0,564.0,10.0,2210.0
74,,,,C_74,46.0,13.0,8.0,482.0,965.0,10.0,1855.0
75,,,,C_75,49.0,11.0,18.0,62.0,519.0,10.0,3114.0
76,,,,C_76,49.0,42.0,13.0,129.0,534.0,10.0,2221.0
77,,,,C_77,53.0,43.0,14.0,460.0,970.0,10.0,1119.0
78,,,,C_78,61.0,52.0,3.0,207.0,676.0,10.0,927.0
79,,,,C_79,57.0,48.0,23.0,230.0,623.0,10.0,1155.0
80,,,,C_80,56.0,37.0,6.0,470.0,968.0,10.0,3143.0
81,,,,C_81,55.0,54.0,26.0,268.0,599.0,10.0,1866.0
82,,,,C_82,15.0,47.0,16.0,23.0,515.0,10.0,2219.0
83,,,,C_83,14.0,37.0,11.0,21.0,568.0,10.0,664.0
84,,,,C_84,11.0,31.0,7.0,278.0,669.0,10.0,2851.0
85,,,,C_85,16.0,22.0,41.0,213.0,624.0,10.0,2037.0
86,,,,C_86,4.0,18.0,35.0,230.0,623.0,10.0,1267.0
87,,,,C_87,28.0,18.0,26.0,287.0,580.0,10.0,2745.0
88,,,,C_88,26.0,52.0,9.0,104.0,563.0,10.0,2683.0
89,,,,C_89,26.0,35.0,15.0,409.0,981.0,10.0,1919.0
90,,,,C_90,31.0,67.0,3.0,225.0,654.0,10.0,3556.0
91,,,,C_91,15.0,19.0,1.0,469.0,964.0,10.0,1236.0
92,,,,C_92,22.0,22.0,2.0,18.0,585.0,10.0,3402.0
93,,,,C_93,18.0,24.0,22.0,414.0,969.0,10.0,1157.0
94,,,,C_94,26.0,27.0,27.0,283.0,656.0,10.0,998.0
95,,,,C_95,25.0,24.0,20.0,14.0,533.0,10.0,1092.0
96,,,,C_96,22.0,27.0,11.0,445.0,852.0,10.0,2997.0
97,,,,C_97,25.0,21.0,12.0,462.0,823.0,10.0,2755.0
98,,,,C_98,19.0,21.0,10.0,21.0,506.0,10.0,1587.0
99,,,,C_99,20.0,26.0,9.0,164.0,601.0,10.0,3047.0
100,,,,C_100,18.0,18.0,17.0,391.0,965.0,10.0,1035.0
