,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
47,,,,C_47,8.0,56.0,27.0,0.0,185.0,10.0,755.0
48,,,,C_48,13.0,52.0,36.0,0.0,192.0,10.0,311.0
49,,,,C_49,6.0,68.0,30.0,0.0,176.0,10.0,418.0
50,,,,C_50,47.0,47.0,13.0,0.0,203.0,10.0,356.0
51,,,,C_51,49.0,58.0,10.0,0.0,193.0,10.0,319.0
52,,,,C_52,27.0,43.0,9.0,0.0,208.0,10.0,297.0
53,,,,C_53,37.0,31.0,14.0,85.0,115.0,10.0,433.0
54,,,,C_54,57.0,29.0,18.0,0.0,197.0,10.0,463.0
55,,,,C_55,63.0,23.0,2.0,126.0,156.0,10.0,389.0
56,,,,C_56,53.0,12.0,6.0,0.0,190.0,10.0,249.0
57,,,,C_57,32.0,12.0,7.0,0.0,196.0,10.0,269.0
58,,,,C_58,36.0,26.0,18.0,180.0,210.0,10.0,763.0
59,,,,C_59,21.0,24.0,28.0,0.0,202.0,10.0,658.0
60,,,,C_60,17.0,34.0,3.0,0.0,201.0,10.0,514.0
61,,,,C_61,12.0,24.0,13.0,0.0,194.0,10.0,207.0
62,,,,C_62,24.0,58.0,19.0,48.0,78.0,10.0,135.0
63,,,,C_63,27.0,69.0,10.0,0.0,185.0,10.0,817.0
64,,,,C_64,15.0,77.0,9.0,0.0,173.0,10.0,662.0
65,,,,C_65,62.0,77.0,20.0,0.0,170.0,10.0,773.0
66,,,,C_66,49.0,73.0,25.0,0.0,179.0,10.0,259.0
67,,,,C_67,67.0,5.0,25.0,73.0,103.0,10.0,230.0
68,,,,C_68,56.0,39.0,36.0,0.0,198.0,10.0,505.0
69,,,,C_69,37.0,47.0,6.0,40.0,70.0,10.0,312.0
70,,,,C_70,37.0,56.0,5.0,0.0,198.0,10.0,505.0
71,,,,C_71,57.0,68.0,15.0,0.0,180.0,10.0,237.0
72,,,,C_72,47.0,16.0,25.0,0.0,197.0,10.0,345.0
73,,,,C_73,44.0,17.0,9.0,0.0,199.0,10.0,693.0
74,,,,C_74,46.0,13.0,8.0,139.0,169.0,10.0,397.0
75,,,,C_75,49.0,11.0,18.0,0.0,192.0,10.0,246.0
76,,,,C_76,49.0,42.0,13.0,63.0,93.0,10.0,687.0
77,,,,C_77,53.0,43.0,14.0,169.0,199.0,10.0,221.0
78,,,,C_78,61.0,52.0,3.0,0.0,188.0,10.0,230.0
79,,,,C_79,57.0,48.0,23.0,82.0,112.0,10.0,235.0
80,,,,C_80,56.0,37.0,6.0,0.0,198.0,10.0,474.0
81,,,,C_81,55.0,54.0,26.0,0.0,192.0,10.0,486.0
82,,,,C_82,15.0,47.0,16.0,0.0,196.0,10.0,741.0
83,,,,C_83,14.0,37.0,11.0,0.0,198.0,10.0,536.0
84,,,,C_84,11.0,31.0,7.0,91.0,121.0,10.0,484.0
85,,,,C_85,16.0,22.0,41.0,0.0,196.0,10.0,581.0
86,,,,C_86,4.0,18.0,35.0,0.0,184.0,10.0,691.0
87,,,,C_87,28.0,18.0,26.0,83.0,113.0,10.0,126.0
88,,,,C_88,26.0,52.0,9.0,0.0,200.0,10.0,206.0
89,,,,C_89,26.0,35.0,15.0,0.0,211.0,10.0,417.0
90,,,,C_90,31.0,67.0,3.0,0.0,187.0,10.0,244.0
91,,,,C_91,15.0,19.0,1.0,0.0,194.0,10.0,234.0
92,,,,C_92,22.0,22.0,2.0,18.0,48.0,10.0,434.0
93,,,,C_93,18.0,24.0,22.0,0.0,199.0,10.0,252.0
94,,,,C_94,26.0,27.0,27.0,0.0,207.0,10.0,827.0
95,,,,C_95,25.0,24.0,20.0,0.0,205.0,10.0,642.0
96,,,,C_96,22.0,27.0,11.0,0.0,204.0,10.0,355.0
97,,,,C_97,25.0,21.0,12.0,0.0,202.0,10.0,298.0
98,,,,C_98,19.0,21.0,10.0,0.0,198.0,10.0,709.0
99,,,,C_99,20.0,26.0,9.0,73.0,103.0,10.0,378.0
100,,,,C_100,18.0,18.0,17.0,165.0,195.0,10.0,512.0
