,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
87,,,,C_87,12.0,24.0,13.0,90.0,120.0,10.0,596.0
88,,,,C_88,24.0,58.0,19.0,0.0,212.0,10.0,575.0
89,,,,C_89,67.0,5.0,25.0,0.0,177.0,10.0,764.0
90,,,,C_90,37.0,47.0,6.0,0.0,225.0,10.0,610.0
91,,,,C_91,49.0,42.0,13.0,0.0,217.0,10.0,735.0
92,,,,C_92,53.0,43.0,14.0,14.0,44.0,10.0,317.0
93,,,,C_93,61.0,52.0,3.0,0.0,208.0,10.0,765.0
94,,,,C_94,57.0,48.0,23.0,0.0,212.0,10.0,393.0
95,,,,C_95,56.0,37.0,6.0,0.0,209.0,10.0,651.0
96,,,,C_96,55.0,54.0,26.0,0.0,214.0,10.0,452.0
97,,,,C_97,4.0,18.0,35.0,0.0,181.0,10.0,383.0
98,,,,C_98,26.0,52.0,9.0,0.0,215.0,10.0,552.0
99,,,,C_99,26.0,35.0,15.0,77.0,107.0,10.0,408.0
100,,,,C_100,31.0,67.0,3.0,180.0,210.0,10.0,890.0
