,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
43,,,,C_43,23.0,3.0,7.0,0.0,955.0,10.0,2216.0
44,,,,C_44,11.0,14.0,18.0,233.0,340.0,10.0,2583.0
45,,,,C_45,6.0,38.0,16.0,29.0,189.0,10.0,2453.0
46,,,,C_46,2.0,48.0,1.0,0.0,954.0,10.0,3961.0
47,,,,C_47,8.0,56.0,27.0,0.0,955.0,10.0,3620.0
48,,,,C_48,13.0,52.0,36.0,0.0,962.0,10.0,2870.0
49,,,,C_49,6.0,68.0,30.0,501.0,540.0,10.0,2096.0
50,,,,C_50,47.0,47.0,13.0,0.0,973.0,10.0,1670.0
51,,,,C_51,49.0,58.0,10.0,0.0,963.0,10.0,1339.0
52,,,,C_52,27.0,43.0,9.0,0.0,978.0,10.0,3656.0
53,,,,C_53,37.0,31.0,14.0,414.0,489.0,10.0,908.0
54,,,,C_54,57.0,29.0,18.0,0.0,967.0,10.0,1025.0
55,,,,C_55,63.0,23.0,2.0,620.0,739.0,10.0,3382.0
56,,,,C_56,53.0,12.0,6.0,585.0,692.0,10.0,1784.0
57,,,,C_57,32.0,12.0,7.0,0.0,966.0,10.0,2261.0
58,,,,C_58,36.0,26.0,18.0,849.0,980.0,10.0,1972.0
59,,,,C_59,21.0,24.0,28.0,0.0,972.0,10.0,2906.0
60,,,,C_60,17.0,34.0,3.0,0.0,971.0,10.0,3071.0
61,,,,C_61,12.0,24.0,13.0,0.0,964.0,10.0,2928.0
62,,,,C_62,24.0,58.0,19.0,163.0,302.0,10.0,2679.0
63,,,,C_63,27.0,69.0,10.0,0.0,955.0,10.0,3221.0
64,,,,C_64,15.0,77.0,9.0,214.0,333.0,10.0,1049.0
65,,,,C_65,62.0,77.0,20.0,49.0,188.0,10.0,262.0
66,,,,C_66,49.0,73.0,25.0,592.0,693.0,10.0,2273.0
67,,,,C_67,67.0,5.0,25.0,294.0,401.0,10.0,1317.0
68,,,,C_68,56.0,39.0,36.0,637.0,752.0,10.0,1278.0
69,,,,C_69,37.0,47.0,6.0,162.0,293.0,10.0,993.0
70,,,,C_70,37.0,56.0,5.0,788.0,968.0,10.0,2311.0
71,,,,C_71,57.0,68.0,15.0,0.0,950.0,10.0,3487.0
72,,,,C_72,47.0,16.0,25.0,0.0,967.0,10.0,2610.0
73,,,,C_73,44.0,17.0,9.0,0.0,969.0,10.0,1685.0
74,,,,C_74,46.0,13.0,8.0,681.0,802.0,10.0,1815.0
75,,,,C_75,49.0,11.0,18.0,0.0,962.0,10.0,2867.0
76,,,,C_76,49.0,42.0,13.0,290.0,373.0,10.0,932.0
77,,,,C_77,53.0,43.0,14.0,817.0,952.0,10.0,3017.0
78,,,,C_78,61.0,52.0,3.0,384.0,499.0,10.0,2930.0
79,,,,C_79,57.0,48.0,23.0,388.0,465.0,10.0,760.0
80,,,,C_80,56.0,37.0,6.0,839.0,968.0,10.0,2109.0
81,,,,C_81,55.0,54.0,26.0,0.0,962.0,10.0,2741.0
82,,,,C_82,15.0,47.0,16.0,0.0,966.0,10.0,3756.0
83,,,,C_83,14.0,37.0,11.0,0.0,968.0,10.0,2114.0
84,,,,C_84,11.0,31.0,7.0,436.0,511.0,10.0,2797.0
85,,,,C_85,16.0,22.0,41.0,0.0,966.0,10.0,1814.0
86,,,,C_86,4.0,18.0,35.0,0.0,954.0,10.0,1321.0
87,,,,C_87,28.0,18.0,26.0,420.0,447.0,10.0,2608.0
88,,,,C_88,26.0,52.0,9.0,279.0,388.0,10.0,571.0
89,,,,C_89,26.0,35.0,15.0,0.0,981.0,10.0,1781.0
90,,,,C_90,31.0,67.0,3.0,0.0,957.0,10.0,1523.0
91,,,,C_91,15.0,19.0,1.0,0.0,964.0,10.0,1105.0
92,,,,C_92,22.0,22.0,2.0,18.0,181.0,10.0,1669.0
93,,,,C_93,18.0,24.0,22.0,811.0,969.0,10.0,2281.0
94,,,,C_94,26.0,27.0,27.0,0.0,977.0,10.0,3856.0
95,,,,C_95,25.0,24.0,20.0,0.0,975.0,10.0,1472.0
96,,,,C_96,22.0,27.0,11.0,0.0,974.0,10.0,1101.0
97,,,,C_97,25.0,21.0,12.0,0.0,972.0,10.0,2280.0
98,,,,C_98,19.0,21.0,10.0,0.0,968.0,10.0,1792.0
99,,,,C_99,20.0,26.0,9.0,333.0,432.0,10.0,2005.0
100,,,,C_100,18.0,18.0,17.0,798.0,965.0,10.0,4019.0
