,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
39,,,,C_39,0.0,45.0,20.0,0.0,3259.0,90.0,6829.0
40,,,,C_40,36.0,18.0,10.0,0.0,3267.0,90.0,4674.0
41,,,,C_41,35.0,32.0,10.0,0.0,3281.0,90.0,8381.0
42,,,,C_42,33.0,32.0,20.0,0.0,3280.0,90.0,8119.0
43,,,,C_43,33.0,35.0,10.0,0.0,3283.0,90.0,3829.0
44,,,,C_44,32.0,20.0,10.0,1913.0,2073.0,90.0,5152.0
45,,,,C_45,30.0,30.0,10.0,0.0,3277.0,90.0,8197.0
46,,,,C_46,34.0,25.0,30.0,0.0,3274.0,90.0,4568.0
47,,,,C_47,30.0,35.0,10.0,0.0,3281.0,90.0,6323.0
48,,,,C_48,36.0,40.0,10.0,0.0,3289.0,90.0,6845.0
49,,,,C_49,48.0,20.0,10.0,0.0,3268.0,90.0,5181.0
50,,,,C_50,26.0,32.0,10.0,0.0,3277.0,90.0,3570.0
51,,,,C_51,25.0,30.0,10.0,0.0,3275.0,90.0,5375.0
52,,,,C_52,25.0,35.0,10.0,0.0,3278.0,90.0,8293.0
53,,,,C_53,44.0,5.0,20.0,1256.0,1416.0,90.0,4284.0
54,,,,C_54,42.0,10.0,40.0,0.0,3259.0,90.0,7428.0
55,,,,C_55,42.0,15.0,10.0,1065.0,1225.0,90.0,1947.0
56,,,,C_56,40.0,5.0,30.0,0.0,3255.0,90.0,8034.0
57,,,,C_57,38.0,15.0,40.0,0.0,3264.0,90.0,3812.0
58,,,,C_58,38.0,5.0,30.0,1442.0,1602.0,90.0,5285.0
59,,,,C_59,38.0,10.0,10.0,0.0,3259.0,90.0,3449.0
60,,,,C_60,35.0,5.0,20.0,0.0,3254.0,90.0,4767.0
61,,,,C_61,50.0,30.0,10.0,0.0,3277.0,90.0,6140.0
62,,,,C_62,50.0,35.0,20.0,120.0,280.0,90.0,1816.0
63,,,,C_63,50.0,40.0,50.0,0.0,3285.0,90.0,6117.0
64,,,,C_64,48.0,30.0,10.0,0.0,3278.0,90.0,4277.0
65,,,,C_65,44.0,25.0,10.0,0.0,3274.0,90.0,7008.0
66,,,,C_66,47.0,35.0,10.0,0.0,3283.0,90.0,8349.0
67,,,,C_67,47.0,40.0,10.0,12.0,172.0,90.0,2382.0
68,,,,C_68,42.0,30.0,10.0,0.0,3279.0,90.0,7412.0
69,,,,C_69,45.0,35.0,10.0,680.0,840.0,90.0,3416.0
70,,,,C_70,95.0,30.0,30.0,0.0,3241.0,90.0,3833.0
71,,,,C_71,95.0,35.0,20.0,0.0,3242.0,90.0,4861.0
72,,,,C_72,53.0,30.0,10.0,0.0,3276.0,90.0,5425.0
73,,,,C_73,92.0,30.0,10.0,0.0,3244.0,90.0,4112.0
74,,,,C_74,53.0,35.0,50.0,213.0,373.0,90.0,3930.0
75,,,,C_75,45.0,65.0,20.0,0.0,3284.0,90.0,6964.0
76,,,,C_76,90.0,35.0,10.0,2131.0,2291.0,90.0,4660.0
77,,,,C_77,72.0,45.0,10.0,2900.0,3060.0,90.0,3204.0
78,,,,C_78,78.0,40.0,20.0,0.0,3260.0,90.0,5296.0
79,,,,C_79,87.0,30.0,10.0,2608.0,2768.0,90.0,5887.0
80,,,,C_80,85.0,25.0,10.0,0.0,3248.0,90.0,4856.0
81,,,,C_81,85.0,35.0,30.0,0.0,3252.0,90.0,6181.0
82,,,,C_82,75.0,55.0,20.0,0.0,3264.0,90.0,4966.0
83,,,,C_83,72.0,55.0,10.0,0.0,3267.0,90.0,3497.0
84,,,,C_84,70.0,58.0,20.0,1641.0,1801.0,90.0,2771.0
85,,,,C_85,86.0,46.0,30.0,0.0,3253.0,90.0,5284.0
86,,,,C_86,66.0,55.0,10.0,0.0,3273.0,90.0,7543.0
87,,,,C_87,64.0,46.0,20.0,3097.0,3257.0,90.0,6479.0
88,,,,C_88,65.0,60.0,30.0,0.0,3273.0,90.0,4095.0
89,,,,C_89,56.0,64.0,10.0,0.0,3278.0,90.0,5235.0
90,,,,C_90,60.0,55.0,10.0,0.0,3279.0,90.0,7236.0
91,,,,C_91,60.0,60.0,10.0,0.0,3277.0,90.0,4967.0
92,,,,C_92,67.0,85.0,20.0,694.0,854.0,90.0,5091.0
93,,,,C_93,42.0,58.0,40.0,0.0,3291.0,90.0,6532.0
94,,,,C_94,65.0,82.0,10.0,0.0,3259.0,90.0,7134.0
95,,,,C_95,62.0,80.0,30.0,0.0,3262.0,90.0,3746.0
96,,,,C_96,62.0,40.0,10.0,0.0,3275.0,90.0,7892.0
97,,,,C_97,60.0,85.0,30.0,0.0,3259.0,90.0,7540.0
98,,,,C_98,58.0,75.0,20.0,0.0,3269.0,90.0,3916.0
99,,,,C_99,55.0,80.0,10.0,407.0,567.0,90.0,4180.0
100,,,,C_100,55.0,85.0,20.0,502.0,662.0,90.0,5536.0
