,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
36,,,,C_36,2.0,60.0,5.0,41.0,71.0,10.0,534.0
37,,,,C_37,20.0,20.0,8.0,124.0,154.0,10.0,726.0
38,,,,C_38,5.0,5.0,16.0,73.0,103.0,10.0,492.0
39,,,,C_39,60.0,12.0,31.0,34.0,64.0,10.0,78.0
40,,,,C_40,40.0,25.0,9.0,75.0,105.0,10.0,732.0
41,,,,C_41,42.0,7.0,5.0,87.0,117.0,10.0,346.0
42,,,,C_42,24.0,12.0,5.0,25.0,55.0,10.0,458.0
43,,,,C_43,23.0,3.0,7.0,122.0,152.0,10.0,612.0
44,,,,C_44,11.0,14.0,18.0,59.0,89.0,10.0,596.0
45,,,,C_45,6.0,38.0,16.0,29.0,59.0,10.0,657.0
46,,,,C_46,2.0,48.0,1.0,107.0,137.0,10.0,511.0
47,,,,C_47,8.0,56.0,27.0,41.0,71.0,10.0,238.0
48,,,,C_48,13.0,52.0,36.0,155.0,185.0,10.0,570.0
49,,,,C_49,6.0,68.0,30.0,98.0,128.0,10.0,469.0
50,,,,C_50,47.0,47.0,13.0,114.0,144.0,10.0,387.0
51,,,,C_51,49.0,58.0,10.0,78.0,108.0,10.0,672.0
52,,,,C_52,27.0,43.0,9.0,42.0,72.0,10.0,199.0
53,,,,C_53,37.0,31.0,14.0,85.0,115.0,10.0,686.0
54,,,,C_54,57.0,29.0,18.0,130.0,160.0,10.0,551.0
55,,,,C_55,63.0,23.0,2.0,126.0,156.0,10.0,258.0
56,,,,C_56,53.0,12.0,6.0,120.0,150.0,10.0,254.0
57,,,,C_57,32.0,12.0,7.0,91.0,121.0,10.0,641.0
58,,,,C_58,36.0,26.0,18.0,180.0,210.0,10.0,243.0
59,,,,C_59,21.0,24.0,28.0,17.0,47.0,10.0,624.0
60,,,,C_60,17.0,34.0,3.0,152.0,182.0,10.0,714.0
61,,,,C_61,12.0,24.0,13.0,66.0,96.0,10.0,283.0
62,,,,C_62,24.0,58.0,19.0,48.0,78.0,10.0,547.0
63,,,,C_63,27.0,69.0,10.0,34.0,64.0,10.0,617.0
64,,,,C_64,15.0,77.0,9.0,63.0,93.0,10.0,245.0
65,,,,C_65,62.0,77.0,20.0,49.0,79.0,10.0,537.0
66,,,,C_66,49.0,73.0,25.0,117.0,147.0,10.0,161.0
67,,,,C_67,67.0,5.0,25.0,73.0,103.0,10.0,435.0
68,,,,C_68,56.0,39.0,36.0,132.0,162.0,10.0,788.0
69,,,,C_69,37.0,47.0,6.0,40.0,70.0,10.0,271.0
70,,,,C_70,37.0,56.0,5.0,168.0,198.0,10.0,528.0
71,,,,C_71,57.0,68.0,15.0,67.0,97.0,10.0,413.0
72,,,,C_72,47.0,16.0,25.0,25.0,55.0,10.0,96.0
73,,,,C_73,44.0,17.0,9.0,68.0,98.0,10.0,709.0
74,,,,C_74,46.0,13.0,8.0,139.0,169.0,10.0,366.0
75,,,,C_75,49.0,11.0,18.0,59.0,89.0,10.0,303.0
76,,,,C_76,49.0,42.0,13.0,63.0,93.0,10.0,706.0
77,,,,C_77,53.0,43.0,14.0,169.0,199.0,10.0,413.0
78,,,,C_78,61.0,52.0,3.0,86.0,116.0,10.0,713.0
79,,,,C_79,57.0,48.0,23.0,82.0,112.0,10.0,331.0
80,,,,C_80,56.0,37.0,6.0,168.0,198.0,10.0,713.0
81,,,,C_81,55.0,54.0,26.0,84.0,114.0,10.0,650.0
82,,,,C_82,15.0,47.0,16.0,45.0,75.0,10.0,701.0
83,,,,C_83,14.0,37.0,11.0,34.0,64.0,10.0,655.0
84,,,,C_84,11.0,31.0,7.0,91.0,121.0,10.0,369.0
85,,,,C_85,16.0,22.0,41.0,81.0,111.0,10.0,333.0
86,,,,C_86,4.0,18.0,35.0,84.0,114.0,10.0,719.0
87,,,,C_87,28.0,18.0,26.0,83.0,113.0,10.0,532.0
88,,,,C_88,26.0,52.0,9.0,64.0,94.0,10.0,253.0
89,,,,C_89,26.0,35.0,15.0,166.0,196.0,10.0,633.0
90,,,,C_90,31.0,67.0,3.0,85.0,115.0,10.0,665.0
91,,,,C_91,15.0,19.0,1.0,150.0,180.0,10.0,412.0
92,,,,C_92,22.0,22.0,2.0,18.0,48.0,10.0,267.0
93,,,,C_93,18.0,24.0,22.0,169.0,199.0,10.0,357.0
94,,,,C_94,26.0,27.0,27.0,90.0,120.0,10.0,359.0
95,,,,C_95,25.0,24.0,20.0,29.0,59.0,10.0,347.0
96,,,,C_96,22.0,27.0,11.0,125.0,155.0,10.0,311.0
97,,,,C_97,25.0,21.0,12.0,123.0,153.0,10.0,233.0
98,,,,C_98,19.0,21.0,10.0,48.0,78.0,10.0,372.0
99,,,,C_99,20.0,26.0,9.0,73.0,103.0,10.0,545.0
100,,,,C_100,18.0,18.0,17.0,165.0,195.0,10.0,572.0
