,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
74,,,,C_74,53.0,35.0,50.0,353.0,412.0,90.0,1579.0
75,,,,C_75,45.0,65.0,20.0,0.0,1130.0,90.0,1405.0
76,,,,C_76,90.0,35.0,10.0,203.0,260.0,90.0,641.0
77,,,,C_77,88.0,30.0,10.0,574.0,643.0,90.0,1916.0
78,,,,C_78,88.0,35.0,20.0,109.0,170.0,90.0,393.0
79,,,,C_79,87.0,30.0,10.0,668.0,731.0,90.0,1682.0
80,,,,C_80,85.0,25.0,10.0,769.0,820.0,90.0,2270.0
81,,,,C_81,85.0,35.0,30.0,47.0,124.0,90.0,1524.0
82,,,,C_82,75.0,55.0,20.0,0.0,1110.0,90.0,2006.0
83,,,,C_83,72.0,55.0,10.0,0.0,1113.0,90.0,1356.0
84,,,,C_84,70.0,58.0,20.0,458.0,523.0,90.0,674.0
85,,,,C_85,68.0,60.0,30.0,0.0,1116.0,90.0,2439.0
86,,,,C_86,66.0,55.0,10.0,173.0,238.0,90.0,469.0
87,,,,C_87,65.0,55.0,20.0,85.0,144.0,90.0,1386.0
88,,,,C_88,65.0,60.0,30.0,645.0,708.0,90.0,1444.0
89,,,,C_89,63.0,58.0,10.0,737.0,802.0,90.0,983.0
90,,,,C_90,60.0,55.0,10.0,20.0,84.0,90.0,501.0
91,,,,C_91,60.0,60.0,10.0,0.0,1123.0,90.0,2486.0
92,,,,C_92,67.0,85.0,20.0,368.0,441.0,90.0,464.0
93,,,,C_93,65.0,85.0,40.0,475.0,518.0,90.0,860.0
94,,,,C_94,65.0,82.0,10.0,0.0,1105.0,90.0,1357.0
95,,,,C_95,62.0,80.0,30.0,0.0,1108.0,90.0,1958.0
96,,,,C_96,60.0,80.0,10.0,0.0,1109.0,90.0,2141.0
97,,,,C_97,60.0,85.0,30.0,561.0,622.0,90.0,1640.0
98,,,,C_98,58.0,75.0,20.0,0.0,1115.0,90.0,1116.0
99,,,,C_99,55.0,80.0,10.0,743.0,820.0,90.0,1255.0
100,,,,C_100,55.0,85.0,20.0,647.0,726.0,90.0,1018.0
