,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
30,,,,C_30,40.0,60.0,21.0,49.0,102.0,10.0,426.0
31,,,,C_31,31.0,52.0,27.0,24.0,85.0,10.0,256.0
32,,,,C_32,35.0,69.0,23.0,116.0,175.0,10.0,238.0
33,,,,C_33,53.0,52.0,11.0,24.0,92.0,10.0,299.0
34,,,,C_34,65.0,55.0,14.0,96.0,147.0,10.0,232.0
35,,,,C_35,63.0,65.0,8.0,116.0,178.0,10.0,217.0
36,,,,C_36,2.0,60.0,5.0,41.0,112.0,10.0,177.0
37,,,,C_37,20.0,20.0,8.0,113.0,164.0,10.0,387.0
38,,,,C_38,5.0,5.0,16.0,60.0,115.0,10.0,507.0
39,,,,C_39,60.0,12.0,31.0,33.0,110.0,10.0,238.0
40,,,,C_40,40.0,25.0,9.0,65.0,114.0,10.0,325.0
41,,,,C_41,42.0,7.0,5.0,72.0,131.0,10.0,344.0
42,,,,C_42,24.0,12.0,5.0,25.0,91.0,10.0,170.0
43,,,,C_43,23.0,3.0,7.0,111.0,162.0,10.0,418.0
44,,,,C_44,11.0,14.0,18.0,45.0,102.0,10.0,462.0
45,,,,C_45,6.0,38.0,16.0,29.0,99.0,10.0,597.0
46,,,,C_46,2.0,48.0,1.0,92.0,151.0,10.0,512.0
47,,,,C_47,8.0,56.0,27.0,34.0,105.0,10.0,512.0
48,,,,C_48,13.0,52.0,36.0,128.0,192.0,10.0,511.0
49,,,,C_49,6.0,68.0,30.0,93.0,132.0,10.0,347.0
50,,,,C_50,47.0,47.0,13.0,102.0,155.0,10.0,758.0
51,,,,C_51,49.0,58.0,10.0,64.0,121.0,10.0,206.0
52,,,,C_52,27.0,43.0,9.0,26.0,87.0,10.0,697.0
53,,,,C_53,37.0,31.0,14.0,75.0,124.0,10.0,198.0
54,,,,C_54,57.0,29.0,18.0,118.0,171.0,10.0,242.0
55,,,,C_55,63.0,23.0,2.0,111.0,170.0,10.0,311.0
56,,,,C_56,53.0,12.0,6.0,106.0,163.0,10.0,557.0
57,,,,C_57,32.0,12.0,7.0,77.0,134.0,10.0,474.0
58,,,,C_58,36.0,26.0,18.0,147.0,210.0,10.0,450.0
59,,,,C_59,21.0,24.0,28.0,17.0,100.0,10.0,503.0
60,,,,C_60,17.0,34.0,3.0,134.0,199.0,10.0,281.0
61,,,,C_61,12.0,24.0,13.0,55.0,106.0,10.0,156.0
62,,,,C_62,24.0,58.0,19.0,30.0,95.0,10.0,481.0
63,,,,C_63,27.0,69.0,10.0,34.0,103.0,10.0,195.0
64,,,,C_64,15.0,77.0,9.0,48.0,107.0,10.0,343.0
65,,,,C_65,62.0,77.0,20.0,49.0,113.0,10.0,198.0
66,,,,C_66,49.0,73.0,25.0,104.0,159.0,10.0,539.0
67,,,,C_67,67.0,5.0,25.0,59.0,116.0,10.0,335.0
68,,,,C_68,56.0,39.0,36.0,117.0,176.0,10.0,470.0
69,,,,C_69,37.0,47.0,6.0,23.0,86.0,10.0,577.0
70,,,,C_70,37.0,56.0,5.0,123.0,198.0,10.0,271.0
71,,,,C_71,57.0,68.0,15.0,54.0,109.0,10.0,375.0
72,,,,C_72,47.0,16.0,25.0,22.0,96.0,10.0,406.0
73,,,,C_73,44.0,17.0,9.0,56.0,109.0,10.0,127.0
74,,,,C_74,46.0,13.0,8.0,123.0,184.0,10.0,218.0
75,,,,C_75,49.0,11.0,18.0,45.0,102.0,10.0,673.0
76,,,,C_76,49.0,42.0,13.0,52.0,103.0,10.0,402.0
77,,,,C_77,53.0,43.0,14.0,136.0,200.0,10.0,804.0
78,,,,C_78,61.0,52.0,3.0,71.0,130.0,10.0,733.0
79,,,,C_79,57.0,48.0,23.0,72.0,121.0,10.0,451.0
80,,,,C_80,56.0,37.0,6.0,135.0,198.0,10.0,403.0
81,,,,C_81,55.0,54.0,26.0,78.0,119.0,10.0,735.0
82,,,,C_82,15.0,47.0,16.0,29.0,90.0,10.0,307.0
83,,,,C_83,14.0,37.0,11.0,21.0,89.0,10.0,410.0
84,,,,C_84,11.0,31.0,7.0,81.0,130.0,10.0,671.0
85,,,,C_85,16.0,22.0,41.0,70.0,121.0,10.0,597.0
86,,,,C_86,4.0,18.0,35.0,74.0,123.0,10.0,737.0
87,,,,C_87,28.0,18.0,26.0,79.0,116.0,10.0,153.0
88,,,,C_88,26.0,52.0,9.0,50.0,107.0,10.0,347.0
89,,,,C_89,26.0,35.0,15.0,139.0,211.0,10.0,234.0
90,,,,C_90,31.0,67.0,3.0,73.0,126.0,10.0,409.0
91,,,,C_91,15.0,19.0,1.0,132.0,194.0,10.0,366.0
92,,,,C_92,22.0,22.0,2.0,18.0,88.0,10.0,447.0
93,,,,C_93,18.0,24.0,22.0,129.0,199.0,10.0,813.0
94,,,,C_94,26.0,27.0,27.0,81.0,128.0,10.0,300.0
95,,,,C_95,25.0,24.0,20.0,14.0,78.0,10.0,165.0
96,,,,C_96,22.0,27.0,11.0,114.0,165.0,10.0,763.0
97,,,,C_97,25.0,21.0,12.0,115.0,160.0,10.0,612.0
98,,,,C_98,19.0,21.0,10.0,32.0,93.0,10.0,300.0
99,,,,C_99,20.0,26.0,9.0,60.0,115.0,10.0,652.0
100,,,,C_100,18.0,18.0,17.0,123.0,195.0,10.0,558.0
