,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
50,,,,C_50,72.0,35.0,30.0,351.0,782.0,10.0,1322.0
51,,,,C_51,55.0,20.0,19.0,161.0,610.0,10.0,3460.0
52,,,,C_52,25.0,30.0,3.0,25.0,516.0,10.0,2506.0
53,,,,C_53,20.0,50.0,5.0,239.0,630.0,10.0,3331.0
54,,,,C_54,55.0,60.0,16.0,448.0,873.0,10.0,3205.0
55,,,,C_55,30.0,60.0,16.0,420.0,897.0,10.0,1553.0
56,,,,C_56,50.0,35.0,19.0,390.0,843.0,10.0,3078.0
57,,,,C_57,30.0,25.0,23.0,227.0,686.0,10.0,1652.0
58,,,,C_58,15.0,10.0,20.0,401.0,902.0,10.0,2241.0
59,,,,C_59,10.0,20.0,19.0,42.0,706.0,10.0,1544.0
60,,,,C_60,15.0,60.0,17.0,401.0,923.0,10.0,1795.0
61,,,,C_61,45.0,65.0,9.0,110.0,525.0,10.0,2548.0
62,,,,C_62,65.0,35.0,3.0,29.0,548.0,10.0,1283.0
63,,,,C_63,65.0,20.0,6.0,39.0,593.0,10.0,2609.0
64,,,,C_64,45.0,30.0,17.0,20.0,498.0,10.0,3367.0
65,,,,C_65,35.0,40.0,16.0,11.0,530.0,10.0,3063.0
66,,,,C_66,41.0,37.0,16.0,404.0,847.0,10.0,960.0
67,,,,C_67,64.0,42.0,9.0,100.0,555.0,10.0,3325.0
68,,,,C_68,40.0,60.0,21.0,436.0,907.0,10.0,1247.0
69,,,,C_69,31.0,52.0,27.0,9.0,510.0,10.0,3564.0
70,,,,C_70,35.0,69.0,23.0,330.0,930.0,10.0,2429.0
71,,,,C_71,65.0,55.0,14.0,81.0,520.0,10.0,1874.0
72,,,,C_72,63.0,65.0,8.0,27.0,622.0,10.0,1537.0
73,,,,C_73,2.0,60.0,5.0,135.0,556.0,10.0,2273.0
74,,,,C_74,20.0,20.0,8.0,430.0,913.0,10.0,1437.0
75,,,,C_75,5.0,5.0,16.0,63.0,520.0,10.0,3656.0
76,,,,C_76,60.0,12.0,31.0,125.0,530.0,10.0,1896.0
77,,,,C_77,23.0,3.0,7.0,390.0,900.0,10.0,2624.0
78,,,,C_78,8.0,56.0,27.0,190.0,659.0,10.0,2961.0
79,,,,C_79,6.0,68.0,30.0,215.0,608.0,10.0,2171.0
80,,,,C_80,47.0,47.0,13.0,444.0,942.0,10.0,969.0
81,,,,C_81,49.0,58.0,10.0,249.0,580.0,10.0,2262.0
82,,,,C_82,27.0,43.0,9.0,14.0,506.0,10.0,2436.0
83,,,,C_83,37.0,31.0,14.0,19.0,566.0,10.0,674.0
84,,,,C_84,57.0,29.0,18.0,259.0,650.0,10.0,3810.0
85,,,,C_85,63.0,23.0,2.0,198.0,609.0,10.0,2609.0
86,,,,C_86,21.0,24.0,28.0,212.0,605.0,10.0,1794.0
87,,,,C_87,12.0,24.0,13.0,272.0,565.0,10.0,2054.0
88,,,,C_88,24.0,58.0,19.0,90.0,549.0,10.0,1307.0
89,,,,C_89,67.0,5.0,25.0,325.0,897.0,10.0,1022.0
90,,,,C_90,37.0,47.0,6.0,204.0,633.0,10.0,2354.0
91,,,,C_91,49.0,42.0,13.0,442.0,937.0,10.0,2473.0
92,,,,C_92,53.0,43.0,14.0,14.0,581.0,10.0,3730.0
93,,,,C_93,61.0,52.0,3.0,373.0,928.0,10.0,3329.0
94,,,,C_94,57.0,48.0,23.0,265.0,638.0,10.0,2396.0
95,,,,C_95,56.0,37.0,6.0,20.0,539.0,10.0,3338.0
96,,,,C_96,55.0,54.0,26.0,418.0,825.0,10.0,3191.0
97,,,,C_97,4.0,18.0,35.0,426.0,787.0,10.0,2672.0
98,,,,C_98,26.0,52.0,9.0,14.0,499.0,10.0,3534.0
99,,,,C_99,26.0,35.0,15.0,149.0,586.0,10.0,2510.0
100,,,,C_100,31.0,67.0,3.0,356.0,930.0,10.0,2846.0
