,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
54,,,,C_54,42.0,10.0,40.0,96.0,347.0,90.0,1882.0
55,,,,C_55,42.0,15.0,10.0,35.0,233.0,90.0,1215.0
56,,,,C_56,40.0,5.0,30.0,347.0,474.0,90.0,1576.0
57,,,,C_57,40.0,15.0,40.0,35.0,172.0,90.0,1349.0
58,,,,C_58,38.0,5.0,30.0,403.0,602.0,90.0,854.0
59,,,,C_59,38.0,15.0,10.0,521.0,870.0,90.0,871.0
60,,,,C_60,35.0,5.0,20.0,487.0,704.0,90.0,770.0
61,,,,C_61,50.0,30.0,10.0,422.0,719.0,90.0,1880.0
62,,,,C_62,50.0,35.0,20.0,217.0,362.0,90.0,1610.0
63,,,,C_63,50.0,40.0,50.0,142.0,247.0,90.0,1239.0
64,,,,C_64,48.0,30.0,10.0,567.0,758.0,90.0,1676.0
65,,,,C_65,48.0,40.0,10.0,34.0,171.0,90.0,366.0
66,,,,C_66,47.0,35.0,10.0,794.0,907.0,90.0,1813.0
67,,,,C_67,47.0,40.0,10.0,12.0,226.0,90.0,1783.0
68,,,,C_68,45.0,30.0,10.0,716.0,795.0,90.0,1307.0
69,,,,C_69,45.0,35.0,10.0,873.0,1012.0,90.0,2292.0
70,,,,C_70,95.0,30.0,30.0,266.0,577.0,90.0,2052.0
71,,,,C_71,95.0,35.0,20.0,181.0,472.0,90.0,1248.0
72,,,,C_72,53.0,30.0,10.0,402.0,553.0,90.0,833.0
73,,,,C_73,92.0,30.0,10.0,345.0,684.0,90.0,950.0
74,,,,C_74,53.0,35.0,50.0,294.0,471.0,90.0,1933.0
75,,,,C_75,45.0,65.0,20.0,951.0,1114.0,90.0,1943.0
76,,,,C_76,90.0,35.0,10.0,153.0,310.0,90.0,1157.0
77,,,,C_77,88.0,30.0,10.0,450.0,767.0,90.0,1711.0
78,,,,C_78,88.0,35.0,20.0,50.0,237.0,90.0,1524.0
79,,,,C_79,87.0,30.0,10.0,567.0,832.0,90.0,869.0
80,,,,C_80,85.0,25.0,10.0,713.0,876.0,90.0,2005.0
81,,,,C_81,85.0,35.0,30.0,47.0,331.0,90.0,1827.0
82,,,,C_82,75.0,55.0,20.0,311.0,478.0,90.0,1316.0
83,,,,C_83,72.0,55.0,10.0,127.0,476.0,90.0,885.0
84,,,,C_84,70.0,58.0,20.0,349.0,632.0,90.0,1039.0
85,,,,C_85,68.0,60.0,30.0,476.0,691.0,90.0,1298.0
86,,,,C_86,66.0,55.0,10.0,67.0,344.0,90.0,360.0
87,,,,C_87,65.0,55.0,20.0,25.0,256.0,90.0,1252.0
88,,,,C_88,65.0,60.0,30.0,546.0,807.0,90.0,1074.0
89,,,,C_89,63.0,58.0,10.0,630.0,909.0,90.0,2136.0
90,,,,C_90,60.0,55.0,10.0,20.0,293.0,90.0,1447.0
91,,,,C_91,60.0,60.0,10.0,769.0,956.0,90.0,2031.0
92,,,,C_92,67.0,85.0,20.0,229.0,580.0,90.0,1470.0
93,,,,C_93,65.0,85.0,40.0,442.0,551.0,90.0,650.0
94,,,,C_94,65.0,82.0,10.0,227.0,394.0,90.0,1781.0
95,,,,C_95,62.0,80.0,30.0,163.0,272.0,90.0,691.0
96,,,,C_96,60.0,80.0,10.0,36.0,291.0,90.0,597.0
97,,,,C_97,60.0,85.0,30.0,469.0,714.0,90.0,1060.0
98,,,,C_98,58.0,75.0,20.0,30.0,227.0,90.0,806.0
99,,,,C_99,55.0,80.0,10.0,595.0,968.0,90.0,1808.0
100,,,,C_100,55.0,85.0,20.0,493.0,880.0,90.0,1444.0
