,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
31,,,,C_31,88.0,35.0,20.0,105.0,345.0,10.0,1931.0
32,,,,C_32,87.0,30.0,10.0,561.0,801.0,10.0,913.0
33,,,,C_33,85.0,25.0,10.0,51.0,291.0,10.0,1234.0
34,,,,C_34,85.0,35.0,30.0,427.0,667.0,10.0,2006.0
35,,,,C_35,67.0,85.0,20.0,597.0,837.0,10.0,3970.0
36,,,,C_36,65.0,85.0,40.0,43.0,283.0,10.0,798.0
37,,,,C_37,65.0,82.0,10.0,497.0,737.0,10.0,1555.0
38,,,,C_38,62.0,80.0,30.0,218.0,458.0,10.0,3291.0
39,,,,C_39,60.0,80.0,10.0,36.0,276.0,10.0,3333.0
40,,,,C_40,60.0,85.0,30.0,269.0,509.0,10.0,2868.0
41,,,,C_41,58.0,75.0,20.0,316.0,556.0,10.0,2546.0
42,,,,C_42,55.0,80.0,10.0,33.0,273.0,10.0,2381.0
43,,,,C_43,55.0,85.0,20.0,514.0,754.0,10.0,1925.0
44,,,,C_44,55.0,82.0,10.0,157.0,397.0,10.0,2365.0
45,,,,C_45,20.0,82.0,10.0,37.0,277.0,10.0,2871.0
46,,,,C_46,18.0,80.0,10.0,429.0,669.0,10.0,809.0
47,,,,C_47,2.0,45.0,10.0,45.0,285.0,10.0,1170.0
48,,,,C_48,42.0,5.0,10.0,664.0,904.0,10.0,2682.0
49,,,,C_49,42.0,12.0,10.0,380.0,620.0,10.0,2427.0
50,,,,C_50,72.0,35.0,30.0,447.0,687.0,10.0,3172.0
51,,,,C_51,55.0,20.0,19.0,266.0,506.0,10.0,1051.0
52,,,,C_52,25.0,30.0,3.0,115.0,355.0,10.0,3388.0
53,,,,C_53,20.0,50.0,5.0,315.0,555.0,10.0,2617.0
54,,,,C_54,55.0,60.0,16.0,541.0,781.0,10.0,2672.0
55,,,,C_55,30.0,60.0,16.0,539.0,779.0,10.0,2739.0
56,,,,C_56,50.0,35.0,19.0,497.0,737.0,10.0,1943.0
57,,,,C_57,30.0,25.0,23.0,337.0,577.0,10.0,784.0
58,,,,C_58,15.0,10.0,20.0,662.0,902.0,10.0,2530.0
59,,,,C_59,10.0,20.0,19.0,42.0,282.0,10.0,770.0
60,,,,C_60,15.0,60.0,17.0,634.0,874.0,10.0,1096.0
61,,,,C_61,45.0,65.0,9.0,198.0,438.0,10.0,1973.0
62,,,,C_62,65.0,35.0,3.0,107.0,347.0,10.0,1893.0
63,,,,C_63,65.0,20.0,6.0,39.0,279.0,10.0,1265.0
64,,,,C_64,45.0,30.0,17.0,131.0,371.0,10.0,2712.0
65,,,,C_65,35.0,40.0,16.0,11.0,251.0,10.0,594.0
66,,,,C_66,41.0,37.0,16.0,506.0,746.0,10.0,1978.0
67,,,,C_67,64.0,42.0,9.0,208.0,448.0,10.0,1546.0
68,,,,C_68,40.0,60.0,21.0,552.0,792.0,10.0,3324.0
69,,,,C_69,31.0,52.0,27.0,97.0,337.0,10.0,1385.0
70,,,,C_70,35.0,69.0,23.0,690.0,930.0,10.0,1138.0
71,,,,C_71,65.0,55.0,14.0,181.0,421.0,10.0,1309.0
72,,,,C_72,63.0,65.0,8.0,27.0,267.0,10.0,2207.0
73,,,,C_73,2.0,60.0,5.0,226.0,466.0,10.0,1390.0
74,,,,C_74,20.0,20.0,8.0,585.0,825.0,10.0,2493.0
75,,,,C_75,5.0,5.0,16.0,172.0,412.0,10.0,957.0
76,,,,C_76,60.0,12.0,31.0,208.0,448.0,10.0,3181.0
77,,,,C_77,23.0,3.0,7.0,660.0,900.0,10.0,3030.0
78,,,,C_78,8.0,56.0,27.0,305.0,545.0,10.0,3174.0
79,,,,C_79,6.0,68.0,30.0,292.0,532.0,10.0,3449.0
80,,,,C_80,47.0,47.0,13.0,702.0,942.0,10.0,3549.0
81,,,,C_81,49.0,58.0,10.0,295.0,535.0,10.0,756.0
82,,,,C_82,27.0,43.0,9.0,92.0,332.0,10.0,1167.0
83,,,,C_83,37.0,31.0,14.0,45.0,285.0,10.0,2748.0
84,,,,C_84,57.0,29.0,18.0,335.0,575.0,10.0,3317.0
85,,,,C_85,63.0,23.0,2.0,284.0,524.0,10.0,3275.0
86,,,,C_86,21.0,24.0,28.0,289.0,529.0,10.0,1010.0
87,,,,C_87,12.0,24.0,13.0,299.0,539.0,10.0,1782.0
88,,,,C_88,24.0,58.0,19.0,200.0,440.0,10.0,2854.0
89,,,,C_89,67.0,5.0,25.0,653.0,893.0,10.0,2949.0
90,,,,C_90,37.0,47.0,6.0,299.0,539.0,10.0,600.0
91,,,,C_91,49.0,42.0,13.0,659.0,899.0,10.0,3934.0
92,,,,C_92,53.0,43.0,14.0,14.0,254.0,10.0,2174.0
93,,,,C_93,61.0,52.0,3.0,688.0,928.0,10.0,2839.0
94,,,,C_94,57.0,48.0,23.0,332.0,572.0,10.0,2257.0
95,,,,C_95,56.0,37.0,6.0,40.0,280.0,10.0,2362.0
96,,,,C_96,55.0,54.0,26.0,502.0,742.0,10.0,3942.0
97,,,,C_97,4.0,18.0,35.0,487.0,727.0,10.0,3306.0
98,,,,C_98,26.0,52.0,9.0,112.0,352.0,10.0,1683.0
99,,,,C_99,26.0,35.0,15.0,248.0,488.0,10.0,2856.0
100,,,,C_100,31.0,67.0,3.0,690.0,930.0,10.0,2968.0
