,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
66,,,,C_66,49.0,73.0,25.0,523.0,763.0,10.0,2324.0
67,,,,C_67,67.0,5.0,25.0,228.0,468.0,10.0,1548.0
68,,,,C_68,56.0,39.0,36.0,575.0,815.0,10.0,1625.0
69,,,,C_69,37.0,47.0,6.0,108.0,348.0,10.0,589.0
70,,,,C_70,37.0,56.0,5.0,728.0,968.0,10.0,2177.0
71,,,,C_71,57.0,68.0,15.0,198.0,438.0,10.0,2655.0
72,,,,C_72,47.0,16.0,25.0,22.0,262.0,10.0,2245.0
73,,,,C_73,44.0,17.0,9.0,234.0,474.0,10.0,971.0
74,,,,C_74,46.0,13.0,8.0,622.0,862.0,10.0,1126.0
75,,,,C_75,49.0,11.0,18.0,171.0,411.0,10.0,1083.0
76,,,,C_76,49.0,42.0,13.0,212.0,452.0,10.0,1257.0
77,,,,C_77,53.0,43.0,14.0,730.0,970.0,10.0,3299.0
78,,,,C_78,61.0,52.0,3.0,322.0,562.0,10.0,1895.0
79,,,,C_79,57.0,48.0,23.0,307.0,547.0,10.0,2648.0
80,,,,C_80,56.0,37.0,6.0,728.0,968.0,10.0,1722.0
81,,,,C_81,55.0,54.0,26.0,314.0,554.0,10.0,2667.0
82,,,,C_82,15.0,47.0,16.0,106.0,346.0,10.0,2193.0
83,,,,C_83,14.0,37.0,11.0,53.0,293.0,10.0,1901.0
84,,,,C_84,11.0,31.0,7.0,354.0,594.0,10.0,1130.0
85,,,,C_85,16.0,22.0,41.0,299.0,539.0,10.0,762.0
86,,,,C_86,4.0,18.0,35.0,307.0,547.0,10.0,2872.0
87,,,,C_87,28.0,18.0,26.0,314.0,554.0,10.0,2181.0
88,,,,C_88,26.0,52.0,9.0,214.0,454.0,10.0,822.0
89,,,,C_89,26.0,35.0,15.0,718.0,958.0,10.0,3032.0
90,,,,C_90,31.0,67.0,3.0,320.0,560.0,10.0,3367.0
91,,,,C_91,15.0,19.0,1.0,683.0,923.0,10.0,3750.0
92,,,,C_92,22.0,22.0,2.0,18.0,258.0,10.0,1009.0
93,,,,C_93,18.0,24.0,22.0,729.0,969.0,10.0,2241.0
94,,,,C_94,26.0,27.0,27.0,350.0,590.0,10.0,898.0
95,,,,C_95,25.0,24.0,20.0,42.0,282.0,10.0,2576.0
96,,,,C_96,22.0,27.0,11.0,529.0,769.0,10.0,3447.0
97,,,,C_97,25.0,21.0,12.0,523.0,763.0,10.0,3337.0
98,,,,C_98,19.0,21.0,10.0,125.0,365.0,10.0,2963.0
99,,,,C_99,20.0,26.0,9.0,263.0,503.0,10.0,850.0
100,,,,C_100,18.0,18.0,17.0,725.0,965.0,10.0,2290.0
