,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
46,,,,C_46,18.0,80.0,10.0,98.0,157.0,10.0,673.0
47,,,,C_47,2.0,45.0,10.0,38.0,109.0,10.0,276.0
48,,,,C_48,42.0,5.0,10.0,64.0,184.0,10.0,493.0
49,,,,C_49,42.0,12.0,10.0,109.0,128.0,10.0,671.0
50,,,,C_50,72.0,35.0,30.0,71.0,191.0,10.0,730.0
51,,,,C_51,55.0,20.0,19.0,69.0,126.0,10.0,802.0
52,,,,C_52,25.0,30.0,3.0,25.0,145.0,10.0,713.0
53,,,,C_53,20.0,50.0,5.0,101.0,111.0,10.0,646.0
54,,,,C_54,55.0,60.0,16.0,127.0,180.0,10.0,602.0
55,,,,C_55,30.0,60.0,16.0,150.0,160.0,10.0,372.0
56,,,,C_56,50.0,35.0,19.0,130.0,159.0,10.0,766.0
57,,,,C_57,30.0,25.0,23.0,82.0,139.0,10.0,331.0
58,,,,C_58,15.0,10.0,20.0,172.0,182.0,10.0,726.0
59,,,,C_59,10.0,20.0,19.0,42.0,162.0,10.0,552.0
60,,,,C_60,15.0,60.0,17.0,137.0,202.0,10.0,871.0
61,,,,C_61,45.0,65.0,9.0,55.0,106.0,10.0,532.0
62,,,,C_62,65.0,35.0,3.0,62.0,72.0,10.0,618.0
63,,,,C_63,65.0,20.0,6.0,39.0,108.0,10.0,221.0
64,,,,C_64,45.0,30.0,17.0,53.0,82.0,10.0,160.0
65,,,,C_65,35.0,40.0,16.0,11.0,43.0,10.0,467.0
66,,,,C_66,41.0,37.0,16.0,134.0,161.0,10.0,317.0
67,,,,C_67,64.0,42.0,9.0,80.0,90.0,10.0,94.0
68,,,,C_68,40.0,60.0,21.0,144.0,173.0,10.0,618.0
69,,,,C_69,31.0,52.0,27.0,51.0,61.0,10.0,431.0
70,,,,C_70,35.0,69.0,23.0,172.0,210.0,10.0,758.0
71,,,,C_71,65.0,55.0,14.0,52.0,107.0,10.0,725.0
72,,,,C_72,63.0,65.0,8.0,27.0,147.0,10.0,327.0
73,,,,C_73,2.0,60.0,5.0,65.0,118.0,10.0,727.0
74,,,,C_74,20.0,20.0,8.0,151.0,161.0,10.0,613.0
75,,,,C_75,5.0,5.0,16.0,57.0,172.0,10.0,502.0
76,,,,C_76,60.0,12.0,31.0,85.0,95.0,10.0,734.0
77,,,,C_77,23.0,3.0,7.0,163.0,173.0,10.0,438.0
78,,,,C_78,8.0,56.0,27.0,90.0,119.0,10.0,167.0
79,,,,C_79,6.0,68.0,30.0,99.0,109.0,10.0,389.0
80,,,,C_80,47.0,47.0,13.0,190.0,222.0,10.0,403.0
81,,,,C_81,49.0,58.0,10.0,80.0,121.0,10.0,604.0
82,,,,C_82,27.0,43.0,9.0,14.0,134.0,10.0,257.0
83,,,,C_83,37.0,31.0,14.0,19.0,139.0,10.0,475.0
84,,,,C_84,57.0,29.0,18.0,106.0,116.0,10.0,672.0
85,,,,C_85,63.0,23.0,2.0,42.0,162.0,10.0,261.0
86,,,,C_86,21.0,24.0,28.0,77.0,126.0,10.0,129.0
87,,,,C_87,12.0,24.0,13.0,100.0,110.0,10.0,477.0
88,,,,C_88,24.0,58.0,19.0,67.0,96.0,10.0,411.0
89,,,,C_89,67.0,5.0,25.0,105.0,177.0,10.0,547.0
90,,,,C_90,37.0,47.0,6.0,74.0,127.0,10.0,452.0
91,,,,C_91,49.0,42.0,13.0,97.0,217.0,10.0,484.0
92,,,,C_92,53.0,43.0,14.0,15.0,25.0,10.0,380.0
93,,,,C_93,61.0,52.0,3.0,173.0,208.0,10.0,472.0
94,,,,C_94,57.0,48.0,23.0,50.0,170.0,10.0,259.0
95,,,,C_95,56.0,37.0,6.0,20.0,140.0,10.0,186.0
96,,,,C_96,55.0,54.0,26.0,87.0,207.0,10.0,551.0
97,,,,C_97,4.0,18.0,35.0,112.0,157.0,10.0,460.0
98,,,,C_98,26.0,52.0,9.0,14.0,134.0,10.0,725.0
99,,,,C_99,26.0,35.0,15.0,87.0,97.0,10.0,397.0
100,,,,C_100,31.0,67.0,3.0,200.0,210.0,10.0,533.0
