,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
39,,,,C_39,0.0,45.0,20.0,416.0,776.0,90.0,1610.0
40,,,,C_40,35.0,30.0,10.0,113.0,473.0,90.0,1076.0
41,,,,C_41,35.0,32.0,10.0,21.0,381.0,90.0,639.0
42,,,,C_42,33.0,32.0,20.0,19.0,379.0,90.0,830.0
43,,,,C_43,33.0,35.0,10.0,16.0,376.0,90.0,933.0
44,,,,C_44,32.0,30.0,10.0,206.0,566.0,90.0,1704.0
45,,,,C_45,30.0,30.0,10.0,391.0,751.0,90.0,927.0
46,,,,C_46,30.0,32.0,30.0,299.0,659.0,90.0,748.0
47,,,,C_47,30.0,35.0,10.0,767.0,1127.0,90.0,1127.0
48,,,,C_48,28.0,30.0,10.0,483.0,843.0,90.0,975.0
49,,,,C_49,28.0,35.0,10.0,766.0,1126.0,90.0,2353.0
50,,,,C_50,26.0,32.0,10.0,668.0,1028.0,90.0,1587.0
51,,,,C_51,25.0,30.0,10.0,576.0,936.0,90.0,1051.0
52,,,,C_52,25.0,35.0,10.0,761.0,1121.0,90.0,2084.0
53,,,,C_53,44.0,5.0,20.0,137.0,497.0,90.0,945.0
54,,,,C_54,42.0,10.0,40.0,42.0,402.0,90.0,802.0
55,,,,C_55,42.0,15.0,10.0,35.0,395.0,90.0,743.0
56,,,,C_56,40.0,5.0,30.0,231.0,591.0,90.0,977.0
57,,,,C_57,40.0,15.0,40.0,35.0,395.0,90.0,773.0
58,,,,C_58,38.0,5.0,30.0,323.0,683.0,90.0,1953.0
59,,,,C_59,38.0,15.0,10.0,516.0,876.0,90.0,1857.0
60,,,,C_60,35.0,5.0,20.0,416.0,776.0,90.0,962.0
61,,,,C_61,50.0,30.0,10.0,391.0,751.0,90.0,2109.0
62,,,,C_62,50.0,35.0,20.0,110.0,470.0,90.0,842.0
63,,,,C_63,50.0,40.0,50.0,15.0,375.0,90.0,1349.0
64,,,,C_64,48.0,30.0,10.0,483.0,843.0,90.0,2179.0
65,,,,C_65,48.0,40.0,10.0,12.0,372.0,90.0,1359.0
66,,,,C_66,47.0,35.0,10.0,671.0,1031.0,90.0,1131.0
67,,,,C_67,47.0,40.0,10.0,12.0,372.0,90.0,1828.0
68,,,,C_68,45.0,30.0,10.0,576.0,936.0,90.0,1049.0
69,,,,C_69,45.0,35.0,10.0,763.0,1123.0,90.0,2586.0
70,,,,C_70,95.0,30.0,30.0,242.0,602.0,90.0,1720.0
71,,,,C_71,95.0,35.0,20.0,147.0,507.0,90.0,1286.0
72,,,,C_72,53.0,30.0,10.0,298.0,658.0,90.0,1320.0
73,,,,C_73,92.0,30.0,10.0,335.0,695.0,90.0,1435.0
74,,,,C_74,53.0,35.0,50.0,203.0,563.0,90.0,1948.0
75,,,,C_75,45.0,65.0,20.0,770.0,1130.0,90.0,2459.0
76,,,,C_76,90.0,35.0,10.0,52.0,412.0,90.0,1613.0
77,,,,C_77,88.0,30.0,10.0,429.0,789.0,90.0,1759.0
78,,,,C_78,88.0,35.0,20.0,50.0,410.0,90.0,1621.0
79,,,,C_79,87.0,30.0,10.0,520.0,880.0,90.0,1289.0
80,,,,C_80,85.0,25.0,10.0,615.0,975.0,90.0,1015.0
81,,,,C_81,85.0,35.0,30.0,47.0,407.0,90.0,672.0
82,,,,C_82,75.0,55.0,20.0,215.0,575.0,90.0,642.0
83,,,,C_83,72.0,55.0,10.0,122.0,482.0,90.0,754.0
84,,,,C_84,70.0,58.0,20.0,311.0,671.0,90.0,871.0
85,,,,C_85,68.0,60.0,30.0,404.0,764.0,90.0,1648.0
86,,,,C_86,66.0,55.0,10.0,26.0,386.0,90.0,571.0
87,,,,C_87,65.0,55.0,20.0,25.0,385.0,90.0,961.0
88,,,,C_88,65.0,60.0,30.0,497.0,857.0,90.0,866.0
89,,,,C_89,63.0,58.0,10.0,590.0,950.0,90.0,2354.0
90,,,,C_90,60.0,55.0,10.0,20.0,380.0,90.0,1164.0
91,,,,C_91,60.0,60.0,10.0,683.0,1043.0,90.0,2132.0
92,,,,C_92,67.0,85.0,20.0,225.0,585.0,90.0,1576.0
93,,,,C_93,65.0,85.0,40.0,317.0,677.0,90.0,1088.0
94,,,,C_94,65.0,82.0,10.0,131.0,491.0,90.0,1330.0
95,,,,C_95,62.0,80.0,30.0,38.0,398.0,90.0,1199.0
96,,,,C_96,60.0,80.0,10.0,36.0,396.0,90.0,636.0
97,,,,C_97,60.0,85.0,30.0,412.0,772.0,90.0,2204.0
98,,,,C_98,58.0,75.0,20.0,30.0,390.0,90.0,1294.0
99,,,,C_99,55.0,80.0,10.0,602.0,962.0,90.0,2325.0
100,,,,C_100,55.0,85.0,20.0,507.0,867.0,90.0,2397.0
