,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
63,,,,C_63,27.0,69.0,10.0,0.0,955.0,10.0,3569.0
64,,,,C_64,15.0,77.0,9.0,0.0,943.0,10.0,2765.0
65,,,,C_65,62.0,77.0,20.0,0.0,940.0,10.0,1543.0
66,,,,C_66,49.0,73.0,25.0,0.0,949.0,10.0,2650.0
67,,,,C_67,67.0,5.0,25.0,228.0,468.0,10.0,1594.0
68,,,,C_68,56.0,39.0,36.0,0.0,968.0,10.0,3747.0
69,,,,C_69,37.0,47.0,6.0,108.0,348.0,10.0,604.0
70,,,,C_70,37.0,56.0,5.0,0.0,968.0,10.0,2602.0
71,,,,C_71,57.0,68.0,15.0,0.0,950.0,10.0,3049.0
72,,,,C_72,47.0,16.0,25.0,0.0,967.0,10.0,2473.0
73,,,,C_73,44.0,17.0,9.0,0.0,969.0,10.0,3199.0
74,,,,C_74,46.0,13.0,8.0,622.0,862.0,10.0,1383.0
75,,,,C_75,49.0,11.0,18.0,0.0,962.0,10.0,1041.0
76,,,,C_76,49.0,42.0,13.0,212.0,452.0,10.0,923.0
77,,,,C_77,53.0,43.0,14.0,730.0,970.0,10.0,3588.0
78,,,,C_78,61.0,52.0,3.0,0.0,958.0,10.0,3057.0
79,,,,C_79,57.0,48.0,23.0,307.0,547.0,10.0,2069.0
80,,,,C_80,56.0,37.0,6.0,0.0,968.0,10.0,1210.0
81,,,,C_81,55.0,54.0,26.0,0.0,962.0,10.0,3988.0
82,,,,C_82,15.0,47.0,16.0,0.0,966.0,10.0,3901.0
83,,,,C_83,14.0,37.0,11.0,0.0,968.0,10.0,1774.0
84,,,,C_84,11.0,31.0,7.0,354.0,594.0,10.0,637.0
85,,,,C_85,16.0,22.0,41.0,0.0,966.0,10.0,1026.0
86,,,,C_86,4.0,18.0,35.0,0.0,954.0,10.0,3460.0
87,,,,C_87,28.0,18.0,26.0,314.0,554.0,10.0,2940.0
88,,,,C_88,26.0,52.0,9.0,0.0,970.0,10.0,3761.0
89,,,,C_89,26.0,35.0,15.0,0.0,981.0,10.0,3211.0
90,,,,C_90,31.0,67.0,3.0,0.0,957.0,10.0,2851.0
91,,,,C_91,15.0,19.0,1.0,0.0,964.0,10.0,2846.0
92,,,,C_92,22.0,22.0,2.0,18.0,258.0,10.0,2161.0
93,,,,C_93,18.0,24.0,22.0,0.0,969.0,10.0,1499.0
94,,,,C_94,26.0,27.0,27.0,0.0,977.0,10.0,3117.0
95,,,,C_95,25.0,24.0,20.0,0.0,975.0,10.0,1949.0
96,,,,C_96,22.0,27.0,11.0,0.0,974.0,10.0,3667.0
97,,,,C_97,25.0,21.0,12.0,0.0,972.0,10.0,2220.0
98,,,,C_98,19.0,21.0,10.0,0.0,968.0,10.0,3732.0
99,,,,C_99,20.0,26.0,9.0,263.0,503.0,10.0,3497.0
100,,,,C_100,18.0,18.0,17.0,725.0,965.0,10.0,1301.0
