,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
58,,,,C_58,15.0,10.0,20.0,56.0,182.0,10.0,770.0
59,,,,C_59,10.0,20.0,19.0,42.0,125.0,10.0,203.0
60,,,,C_60,15.0,60.0,17.0,137.0,202.0,10.0,425.0
61,,,,C_61,45.0,65.0,9.0,55.0,106.0,10.0,208.0
62,,,,C_62,65.0,35.0,3.0,29.0,158.0,10.0,410.0
63,,,,C_63,65.0,20.0,6.0,39.0,108.0,10.0,408.0
64,,,,C_64,45.0,30.0,17.0,20.0,139.0,10.0,228.0
65,,,,C_65,35.0,40.0,16.0,11.0,140.0,10.0,506.0
66,,,,C_66,41.0,37.0,16.0,92.0,203.0,10.0,846.0
67,,,,C_67,64.0,42.0,9.0,28.0,141.0,10.0,637.0
68,,,,C_68,40.0,60.0,21.0,100.0,217.0,10.0,431.0
69,,,,C_69,31.0,52.0,27.0,9.0,134.0,10.0,329.0
70,,,,C_70,35.0,69.0,23.0,60.0,210.0,10.0,706.0
71,,,,C_71,65.0,55.0,14.0,52.0,107.0,10.0,153.0
72,,,,C_72,63.0,65.0,8.0,27.0,101.0,10.0,300.0
73,,,,C_73,2.0,60.0,5.0,65.0,118.0,10.0,589.0
74,,,,C_74,20.0,20.0,8.0,72.0,193.0,10.0,367.0
75,,,,C_75,5.0,5.0,16.0,60.0,117.0,10.0,185.0
76,,,,C_76,60.0,12.0,31.0,42.0,143.0,10.0,310.0
77,,,,C_77,23.0,3.0,7.0,52.0,180.0,10.0,336.0
78,,,,C_78,8.0,56.0,27.0,46.0,163.0,10.0,805.0
79,,,,C_79,6.0,68.0,30.0,54.0,153.0,10.0,587.0
80,,,,C_80,47.0,47.0,13.0,97.0,222.0,10.0,368.0
81,,,,C_81,49.0,58.0,10.0,80.0,121.0,10.0,362.0
82,,,,C_82,27.0,43.0,9.0,26.0,87.0,10.0,348.0
83,,,,C_83,37.0,31.0,14.0,19.0,87.0,10.0,505.0
84,,,,C_84,57.0,29.0,18.0,62.0,159.0,10.0,270.0
85,,,,C_85,63.0,23.0,2.0,76.0,127.0,10.0,815.0
86,,,,C_86,21.0,24.0,28.0,77.0,126.0,10.0,588.0
87,,,,C_87,12.0,24.0,13.0,68.0,141.0,10.0,450.0
88,,,,C_88,24.0,58.0,19.0,24.0,139.0,10.0,751.0
89,,,,C_89,67.0,5.0,25.0,105.0,177.0,10.0,408.0
90,,,,C_90,37.0,47.0,6.0,74.0,127.0,10.0,180.0
91,,,,C_91,49.0,42.0,13.0,151.0,212.0,10.0,415.0
92,,,,C_92,53.0,43.0,14.0,14.0,155.0,10.0,315.0
93,,,,C_93,61.0,52.0,3.0,69.0,208.0,10.0,230.0
94,,,,C_94,57.0,48.0,23.0,86.0,133.0,10.0,145.0
95,,,,C_95,56.0,37.0,6.0,20.0,84.0,10.0,225.0
96,,,,C_96,55.0,54.0,26.0,121.0,172.0,10.0,459.0
97,,,,C_97,4.0,18.0,35.0,112.0,157.0,10.0,497.0
98,,,,C_98,26.0,52.0,9.0,30.0,91.0,10.0,615.0
99,,,,C_99,26.0,35.0,15.0,37.0,146.0,10.0,613.0
100,,,,C_100,31.0,67.0,3.0,66.0,210.0,10.0,604.0
