,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
77,,,,C_77,23.0,3.0,7.0,764.0,884.0,10.0,1854.0
78,,,,C_78,8.0,56.0,27.0,365.0,485.0,10.0,3319.0
79,,,,C_79,6.0,68.0,30.0,352.0,472.0,10.0,2613.0
80,,,,C_80,47.0,47.0,13.0,822.0,942.0,10.0,1744.0
81,,,,C_81,49.0,58.0,10.0,0.0,937.0,10.0,1710.0
82,,,,C_82,27.0,43.0,9.0,0.0,935.0,10.0,1392.0
83,,,,C_83,37.0,31.0,14.0,0.0,930.0,10.0,2657.0
84,,,,C_84,57.0,29.0,18.0,395.0,515.0,10.0,2774.0
85,,,,C_85,63.0,23.0,2.0,0.0,914.0,10.0,4067.0
86,,,,C_86,21.0,24.0,28.0,0.0,917.0,10.0,2740.0
87,,,,C_87,12.0,24.0,13.0,359.0,479.0,10.0,2393.0
88,,,,C_88,24.0,58.0,19.0,260.0,380.0,10.0,2124.0
89,,,,C_89,67.0,5.0,25.0,0.0,897.0,10.0,1693.0
90,,,,C_90,37.0,47.0,6.0,0.0,945.0,10.0,1884.0
91,,,,C_91,49.0,42.0,13.0,0.0,937.0,10.0,2325.0
92,,,,C_92,53.0,43.0,14.0,14.0,134.0,10.0,1323.0
93,,,,C_93,61.0,52.0,3.0,808.0,928.0,10.0,1484.0
94,,,,C_94,57.0,48.0,23.0,0.0,932.0,10.0,3237.0
95,,,,C_95,56.0,37.0,6.0,0.0,929.0,10.0,987.0
96,,,,C_96,55.0,54.0,26.0,0.0,934.0,10.0,2360.0
97,,,,C_97,4.0,18.0,35.0,0.0,901.0,10.0,2695.0
98,,,,C_98,26.0,52.0,9.0,0.0,935.0,10.0,2413.0
99,,,,C_99,26.0,35.0,15.0,308.0,428.0,10.0,3650.0
100,,,,C_100,31.0,67.0,3.0,810.0,930.0,10.0,3764.0
