,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
27,,,,C_27,23.0,52.0,10.0,93.0,484.0,90.0,3979.0
28,,,,C_28,4.0,55.0,20.0,1268.0,1785.0,90.0,2218.0
29,,,,C_29,20.0,50.0,10.0,168.0,787.0,90.0,1422.0
30,,,,C_30,20.0,55.0,10.0,170.0,595.0,90.0,1088.0
31,,,,C_31,10.0,35.0,20.0,585.0,1136.0,90.0,4133.0
32,,,,C_32,10.0,40.0,30.0,448.0,897.0,90.0,3116.0
33,,,,C_33,8.0,40.0,40.0,499.0,1030.0,90.0,4124.0
34,,,,C_34,8.0,45.0,20.0,1190.0,1661.0,90.0,2725.0
35,,,,C_35,5.0,35.0,10.0,666.0,1245.0,90.0,2579.0
36,,,,C_36,5.0,45.0,10.0,1076.0,1589.0,90.0,6116.0
37,,,,C_37,2.0,40.0,20.0,772.0,1329.0,90.0,5931.0
38,,,,C_38,0.0,40.0,30.0,890.0,1395.0,90.0,6080.0
39,,,,C_39,0.0,45.0,20.0,1036.0,1439.0,90.0,4461.0
40,,,,C_40,36.0,18.0,10.0,1612.0,2185.0,90.0,5769.0
41,,,,C_41,35.0,32.0,10.0,2599.0,3076.0,90.0,8071.0
42,,,,C_42,33.0,32.0,20.0,2529.0,2962.0,90.0,7301.0
43,,,,C_43,33.0,35.0,10.0,2463.0,2842.0,90.0,6272.0
44,,,,C_44,32.0,20.0,10.0,1745.0,2240.0,90.0,4484.0
45,,,,C_45,30.0,30.0,10.0,1932.0,2437.0,90.0,4596.0
46,,,,C_46,34.0,25.0,30.0,1884.0,2293.0,90.0,5770.0
47,,,,C_47,30.0,35.0,10.0,2348.0,2771.0,90.0,7819.0
48,,,,C_48,36.0,40.0,10.0,2715.0,3156.0,90.0,7409.0
49,,,,C_49,48.0,20.0,10.0,812.0,1281.0,90.0,1307.0
50,,,,C_50,26.0,32.0,10.0,2018.0,2725.0,90.0,7355.0
51,,,,C_51,25.0,30.0,10.0,2015.0,2544.0,90.0,3026.0
52,,,,C_52,25.0,35.0,10.0,2201.0,2728.0,90.0,3659.0
53,,,,C_53,44.0,5.0,20.0,1078.0,1593.0,90.0,1700.0
54,,,,C_54,42.0,10.0,40.0,998.0,1481.0,90.0,6424.0
55,,,,C_55,42.0,15.0,10.0,897.0,1392.0,90.0,5017.0
56,,,,C_56,40.0,5.0,30.0,1199.0,1660.0,90.0,5438.0
57,,,,C_57,38.0,15.0,40.0,1552.0,2057.0,90.0,2231.0
58,,,,C_58,38.0,5.0,30.0,1263.0,1780.0,90.0,2576.0
59,,,,C_59,38.0,10.0,10.0,1498.0,1921.0,90.0,2478.0
60,,,,C_60,35.0,5.0,20.0,1325.0,1904.0,90.0,6643.0
61,,,,C_61,50.0,30.0,10.0,223.0,738.0,90.0,3708.0
62,,,,C_62,50.0,35.0,20.0,18.0,474.0,90.0,5302.0
63,,,,C_63,50.0,40.0,50.0,14.0,360.0,90.0,1884.0
64,,,,C_64,48.0,30.0,10.0,246.0,899.0,90.0,1798.0
65,,,,C_65,44.0,25.0,10.0,704.0,1197.0,90.0,3767.0
66,,,,C_66,47.0,35.0,10.0,393.0,942.0,90.0,6075.0
67,,,,C_67,47.0,40.0,10.0,12.0,424.0,90.0,4897.0
68,,,,C_68,42.0,30.0,10.0,641.0,1070.0,90.0,2878.0
69,,,,C_69,45.0,35.0,10.0,534.0,985.0,90.0,4383.0
70,,,,C_70,95.0,30.0,30.0,2119.0,2682.0,90.0,4863.0
71,,,,C_71,95.0,35.0,20.0,2079.0,2532.0,90.0,6411.0
72,,,,C_72,53.0,30.0,10.0,131.0,644.0,90.0,2243.0
73,,,,C_73,92.0,30.0,10.0,2169.0,2818.0,90.0,6967.0
74,,,,C_74,53.0,35.0,50.0,87.0,498.0,90.0,1375.0
75,,,,C_75,45.0,65.0,20.0,15.0,607.0,90.0,2366.0
76,,,,C_76,90.0,35.0,10.0,2002.0,2419.0,90.0,6588.0
77,,,,C_77,72.0,45.0,10.0,2701.0,3258.0,90.0,5953.0
78,,,,C_78,78.0,40.0,20.0,2599.0,3164.0,90.0,4367.0
79,,,,C_79,87.0,30.0,10.0,2505.0,2870.0,90.0,3703.0
80,,,,C_80,85.0,25.0,10.0,2369.0,2816.0,90.0,5158.0
81,,,,C_81,85.0,35.0,30.0,2563.0,3002.0,90.0,7972.0
82,,,,C_82,75.0,55.0,20.0,1783.0,2226.0,90.0,3742.0
83,,,,C_83,72.0,55.0,10.0,1591.0,2232.0,90.0,4349.0
84,,,,C_84,70.0,58.0,20.0,1513.0,1928.0,90.0,2548.0
85,,,,C_85,86.0,46.0,30.0,1829.0,2388.0,90.0,6666.0
86,,,,C_86,66.0,55.0,10.0,1604.0,2027.0,90.0,5455.0
87,,,,C_87,64.0,46.0,20.0,2976.0,3275.0,90.0,5352.0
88,,,,C_88,65.0,60.0,30.0,1338.0,1913.0,90.0,3673.0
89,,,,C_89,56.0,64.0,10.0,1116.0,1753.0,90.0,5336.0
90,,,,C_90,60.0,55.0,10.0,2789.0,3279.0,90.0,8436.0
91,,,,C_91,60.0,60.0,10.0,1349.0,1712.0,90.0,5576.0
92,,,,C_92,67.0,85.0,20.0,518.0,1029.0,90.0,4624.0
93,,,,C_93,42.0,58.0,40.0,8.0,509.0,90.0,5471.0
94,,,,C_94,65.0,82.0,10.0,549.0,1186.0,90.0,1396.0
95,,,,C_95,62.0,80.0,30.0,744.0,1177.0,90.0,3703.0
96,,,,C_96,62.0,40.0,10.0,2713.0,3275.0,90.0,4862.0
97,,,,C_97,60.0,85.0,30.0,397.0,956.0,90.0,3085.0
98,,,,C_98,58.0,75.0,20.0,839.0,1276.0,90.0,3365.0
99,,,,C_99,55.0,80.0,10.0,272.0,701.0,90.0,1230.0
100,,,,C_100,55.0,85.0,20.0,373.0,790.0,90.0,4245.0
