,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
80,,,,C_80,85.0,25.0,10.0,769.0,820.0,90.0,1228.0
81,,,,C_81,85.0,35.0,30.0,47.0,124.0,90.0,388.0
82,,,,C_82,75.0,55.0,20.0,369.0,420.0,90.0,666.0
83,,,,C_83,72.0,55.0,10.0,265.0,338.0,90.0,574.0
84,,,,C_84,70.0,58.0,20.0,458.0,523.0,90.0,599.0
85,,,,C_85,68.0,60.0,30.0,555.0,612.0,90.0,1632.0
86,,,,C_86,66.0,55.0,10.0,173.0,238.0,90.0,1451.0
87,,,,C_87,65.0,55.0,20.0,85.0,144.0,90.0,1667.0
88,,,,C_88,65.0,60.0,30.0,645.0,708.0,90.0,1120.0
89,,,,C_89,63.0,58.0,10.0,737.0,802.0,90.0,1805.0
90,,,,C_90,60.0,55.0,10.0,20.0,84.0,90.0,142.0
91,,,,C_91,60.0,60.0,10.0,836.0,889.0,90.0,2383.0
92,,,,C_92,67.0,85.0,20.0,368.0,441.0,90.0,1494.0
93,,,,C_93,65.0,85.0,40.0,475.0,518.0,90.0,900.0
94,,,,C_94,65.0,82.0,10.0,285.0,336.0,90.0,858.0
95,,,,C_95,62.0,80.0,30.0,196.0,239.0,90.0,1225.0
96,,,,C_96,60.0,80.0,10.0,95.0,156.0,90.0,1290.0
97,,,,C_97,60.0,85.0,30.0,561.0,622.0,90.0,1763.0
98,,,,C_98,58.0,75.0,20.0,30.0,84.0,90.0,1365.0
99,,,,C_99,55.0,80.0,10.0,743.0,820.0,90.0,1300.0
100,,,,C_100,55.0,85.0,20.0,647.0,726.0,90.0,1757.0
