,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
48,,,,C_48,42.0,5.0,10.0,124.0,184.0,10.0,730.0
49,,,,C_49,42.0,12.0,10.0,89.0,149.0,10.0,272.0
50,,,,C_50,72.0,35.0,30.0,101.0,161.0,10.0,775.0
51,,,,C_51,55.0,20.0,19.0,68.0,128.0,10.0,287.0
52,,,,C_52,25.0,30.0,3.0,37.0,97.0,10.0,785.0
53,,,,C_53,20.0,50.0,5.0,76.0,136.0,10.0,346.0
54,,,,C_54,55.0,60.0,16.0,124.0,184.0,10.0,431.0
55,,,,C_55,30.0,60.0,16.0,125.0,185.0,10.0,231.0
56,,,,C_56,50.0,35.0,19.0,115.0,175.0,10.0,197.0
57,,,,C_57,30.0,25.0,23.0,81.0,141.0,10.0,397.0
58,,,,C_58,15.0,10.0,20.0,122.0,182.0,10.0,196.0
59,,,,C_59,10.0,20.0,19.0,42.0,102.0,10.0,148.0
60,,,,C_60,15.0,60.0,17.0,140.0,200.0,10.0,241.0
61,,,,C_61,45.0,65.0,9.0,51.0,111.0,10.0,601.0
62,,,,C_62,65.0,35.0,3.0,37.0,97.0,10.0,547.0
63,,,,C_63,65.0,20.0,6.0,39.0,99.0,10.0,745.0
64,,,,C_64,45.0,30.0,17.0,38.0,98.0,10.0,533.0
65,,,,C_65,35.0,40.0,16.0,11.0,71.0,10.0,592.0
66,,,,C_66,41.0,37.0,16.0,118.0,178.0,10.0,183.0
67,,,,C_67,64.0,42.0,9.0,55.0,115.0,10.0,361.0
68,,,,C_68,40.0,60.0,21.0,129.0,189.0,10.0,314.0
69,,,,C_69,31.0,52.0,27.0,26.0,86.0,10.0,743.0
70,,,,C_70,35.0,69.0,23.0,150.0,210.0,10.0,742.0
71,,,,C_71,65.0,55.0,14.0,50.0,110.0,10.0,568.0
72,,,,C_72,63.0,65.0,8.0,27.0,87.0,10.0,501.0
73,,,,C_73,2.0,60.0,5.0,62.0,122.0,10.0,462.0
74,,,,C_74,20.0,20.0,8.0,126.0,186.0,10.0,284.0
75,,,,C_75,5.0,5.0,16.0,59.0,119.0,10.0,442.0
76,,,,C_76,60.0,12.0,31.0,60.0,120.0,10.0,167.0
77,,,,C_77,23.0,3.0,7.0,120.0,180.0,10.0,794.0
78,,,,C_78,8.0,56.0,27.0,75.0,135.0,10.0,770.0
79,,,,C_79,6.0,68.0,30.0,74.0,134.0,10.0,414.0
80,,,,C_80,47.0,47.0,13.0,162.0,222.0,10.0,786.0
81,,,,C_81,49.0,58.0,10.0,71.0,131.0,10.0,182.0
82,,,,C_82,27.0,43.0,9.0,27.0,87.0,10.0,416.0
83,,,,C_83,37.0,31.0,14.0,20.0,80.0,10.0,476.0
84,,,,C_84,57.0,29.0,18.0,81.0,141.0,10.0,746.0
85,,,,C_85,63.0,23.0,2.0,72.0,132.0,10.0,341.0
86,,,,C_86,21.0,24.0,28.0,72.0,132.0,10.0,769.0
87,,,,C_87,12.0,24.0,13.0,75.0,135.0,10.0,545.0
88,,,,C_88,24.0,58.0,19.0,52.0,112.0,10.0,457.0
89,,,,C_89,67.0,5.0,25.0,117.0,177.0,10.0,406.0
90,,,,C_90,37.0,47.0,6.0,71.0,131.0,10.0,285.0
91,,,,C_91,49.0,42.0,13.0,152.0,212.0,10.0,363.0
92,,,,C_92,53.0,43.0,14.0,14.0,74.0,10.0,542.0
93,,,,C_93,61.0,52.0,3.0,148.0,208.0,10.0,863.0
94,,,,C_94,57.0,48.0,23.0,80.0,140.0,10.0,467.0
95,,,,C_95,56.0,37.0,6.0,20.0,80.0,10.0,588.0
96,,,,C_96,55.0,54.0,26.0,117.0,177.0,10.0,765.0
97,,,,C_97,4.0,18.0,35.0,105.0,165.0,10.0,204.0
98,,,,C_98,26.0,52.0,9.0,31.0,91.0,10.0,650.0
99,,,,C_99,26.0,35.0,15.0,62.0,122.0,10.0,632.0
100,,,,C_100,31.0,67.0,3.0,150.0,210.0,10.0,708.0
