,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
89,,,,C_89,26.0,35.0,15.0,128.0,211.0,10.0,684.0
90,,,,C_90,31.0,67.0,3.0,76.0,123.0,10.0,144.0
91,,,,C_91,15.0,19.0,1.0,130.0,194.0,10.0,373.0
92,,,,C_92,22.0,22.0,2.0,18.0,181.0,10.0,598.0
93,,,,C_93,18.0,24.0,22.0,41.0,199.0,10.0,225.0
94,,,,C_94,26.0,27.0,27.0,88.0,121.0,10.0,658.0
95,,,,C_95,25.0,24.0,20.0,14.0,83.0,10.0,134.0
96,,,,C_96,22.0,27.0,11.0,119.0,160.0,10.0,416.0
97,,,,C_97,25.0,21.0,12.0,122.0,153.0,10.0,641.0
98,,,,C_98,19.0,21.0,10.0,32.0,93.0,10.0,124.0
99,,,,C_99,20.0,26.0,9.0,38.0,137.0,10.0,223.0
100,,,,C_100,18.0,18.0,17.0,28.0,195.0,10.0,310.0
