,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
87,,,,C_87,28.0,18.0,26.0,380.0,487.0,10.0,2743.0
88,,,,C_88,26.0,52.0,9.0,114.0,553.0,10.0,1648.0
89,,,,C_89,26.0,35.0,15.0,649.0,981.0,10.0,3149.0
90,,,,C_90,31.0,67.0,3.0,345.0,534.0,10.0,1238.0
91,,,,C_91,15.0,19.0,1.0,675.0,930.0,10.0,2777.0
92,,,,C_92,22.0,22.0,2.0,18.0,673.0,10.0,1640.0
93,,,,C_93,18.0,24.0,22.0,339.0,969.0,10.0,2058.0
94,,,,C_94,26.0,27.0,27.0,403.0,536.0,10.0,3193.0
95,,,,C_95,25.0,24.0,20.0,22.0,301.0,10.0,1120.0
96,,,,C_96,22.0,27.0,11.0,565.0,732.0,10.0,2078.0
97,,,,C_97,25.0,21.0,12.0,582.0,703.0,10.0,2571.0
98,,,,C_98,19.0,21.0,10.0,122.0,367.0,10.0,1366.0
99,,,,C_99,20.0,26.0,9.0,185.0,580.0,10.0,3600.0
100,,,,C_100,18.0,18.0,17.0,297.0,965.0,10.0,2093.0
