,instance_name,max_vehicle_number,vehicle_capacity,cust_no,x,y,demand,ready_time,due_time,service_time,expired_time
82,,,,C_82,15.0,47.0,16.0,23.0,761.0,10.0,1688.0
83,,,,C_83,14.0,37.0,11.0,21.0,842.0,10.0,1578.0
84,,,,C_84,11.0,31.0,7.0,425.0,522.0,10.0,1292.0
85,,,,C_85,16.0,22.0,41.0,110.0,727.0,10.0,3060.0
86,,,,C_86,4.0,18.0,35.0,230.0,623.0,10.0,2021.0
87,,,,C_87,28.0,18.0,26.0,397.0,470.0,10.0,854.0
88,,,,C_88,26.0,52.0,9.0,219.0,448.0,10.0,2992.0
89,,,,C_89,26.0,35.0,15.0,409.0,981.0,10.0,3914.0
90,,,,C_90,31.0,67.0,3.0,225.0,654.0,10.0,2896.0
91,,,,C_91,15.0,19.0,1.0,222.0,964.0,10.0,3534.0
92,,,,C_92,22.0,22.0,2.0,18.0,159.0,10.0,1661.0
93,,,,C_93,18.0,24.0,22.0,691.0,969.0,10.0,3685.0
94,,,,C_94,26.0,27.0,27.0,190.0,749.0,10.0,945.0
95,,,,C_95,25.0,24.0,20.0,14.0,793.0,10.0,2767.0
96,,,,C_96,22.0,27.0,11.0,344.0,953.0,10.0,2143.0
97,,,,C_97,25.0,21.0,12.0,462.0,823.0,10.0,1833.0
98,,,,C_98,19.0,21.0,10.0,21.0,748.0,10.0,3105.0
99,,,,C_99,20.0,26.0,9.0,328.0,437.0,10.0,1471.0
100,,,,C_100,18.0,18.0,17.0,821.0,965.0,10.0,1688.0
